POLICY,,DURATION,,,,AGE GROUP,,PRICING,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSURER NAME,POLICY NAME,MINIMUM VALUE,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,REGION 1,,,REGION 2,,,REGION 3,,,REGION 4,,,REGION 5,,,REGION 6,,,REGION 7,
,,,,,,,,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY
Virgin Money,Domestic,6,Days,6,Days,16,24,,,,,,,,,,,,,,,,39.2,78.4,78.4,,,
Virgin Money,Domestic,7,Days,7,Days,16,24,,,,,,,,,,,,,,,,40.18,80.36,80.36,,,
Virgin Money,Domestic,8,Days,8,Days,16,24,,,,,,,,,,,,,,,,41.16,82.32,82.32,,,
Virgin Money,Domestic,9,Days,9,Days,16,24,,,,,,,,,,,,,,,,42.14,84.28,84.28,,,
Virgin Money,Domestic,10,Days,10,Days,16,24,,,,,,,,,,,,,,,,43.12,86.24,86.24,,,
Virgin Money,Domestic,11,Days,11,Days,16,24,,,,,,,,,,,,,,,,44.1,88.2,88.2,,,
Virgin Money,Domestic,12,Days,12,Days,16,24,,,,,,,,,,,,,,,,46.06,92.12,92.12,,,
Virgin Money,Domestic,13,Days,13,Days,16,24,,,,,,,,,,,,,,,,46.06,92.12,92.12,,,
Virgin Money,Domestic,14,Days,14,Days,16,24,,,,,,,,,,,,,,,,47.04,94.08,94.08,,,
Virgin Money,Domestic,15,Days,15,Days,16,24,,,,,,,,,,,,,,,,49,98,98,,,
Virgin Money,Domestic,16,Days,16,Days,16,24,,,,,,,,,,,,,,,,49.98,99.96,99.96,,,
Virgin Money,Domestic,17,Days,17,Days,16,24,,,,,,,,,,,,,,,,53.9,107.8,107.8,,,
Virgin Money,Domestic,18,Days,18,Days,16,24,,,,,,,,,,,,,,,,53.9,107.8,107.8,,,
Virgin Money,Domestic,19,Days,19,Days,16,24,,,,,,,,,,,,,,,,57.82,115.64,115.64,,,
Virgin Money,Domestic,20,Days,20,Days,16,24,,,,,,,,,,,,,,,,57.82,115.64,115.64,,,
Virgin Money,Domestic,21,Days,21,Days,16,24,,,,,,,,,,,,,,,,59.78,119.56,119.56,,,
Virgin Money,Domestic,22,Days,22,Days,16,24,,,,,,,,,,,,,,,,60.76,121.52,121.52,,,
Virgin Money,Domestic,23,Days,23,Days,16,24,,,,,,,,,,,,,,,,62.72,125.44,125.44,,,
Virgin Money,Domestic,24,Days,24,Days,16,24,,,,,,,,,,,,,,,,64.68,129.36,129.36,,,
Virgin Money,Domestic,25,Days,25,Days,16,24,,,,,,,,,,,,,,,,67.62,135.24,135.24,,,
Virgin Money,Domestic,26,Days,26,Days,16,24,,,,,,,,,,,,,,,,70.56,141.12,141.12,,,
Virgin Money,Domestic,27,Days,27,Days,16,24,,,,,,,,,,,,,,,,73.5,147,147,,,
Virgin Money,Domestic,28,Days,28,Days,16,24,,,,,,,,,,,,,,,,76.44,152.88,152.88,,,
Virgin Money,Domestic,29,Days,29,Days,16,24,,,,,,,,,,,,,,,,77.42,154.84,154.84,,,
Virgin Money,Domestic,30,Days,30,Days,16,24,,,,,,,,,,,,,,,,77.42,154.84,154.84,,,
Virgin Money,Domestic,31,Days,31,Days,16,24,,,,,,,,,,,,,,,,78.4,156.8,156.8,,,
Virgin Money,Domestic,32,Days,32,Days,16,24,,,,,,,,,,,,,,,,79.38,158.76,158.76,,,
Virgin Money,Domestic,33,Days,33,Days,16,24,,,,,,,,,,,,,,,,82.32,164.64,164.64,,,
Virgin Money,Domestic,34,Days,34,Days,16,24,,,,,,,,,,,,,,,,83.3,166.6,166.6,,,
Virgin Money,Domestic,35,Days,35,Days,16,24,,,,,,,,,,,,,,,,84.28,168.56,168.56,,,
Virgin Money,Domestic,36,Days,36,Days,16,24,,,,,,,,,,,,,,,,86.24,172.48,172.48,,,
Virgin Money,Domestic,37,Days,37,Days,16,24,,,,,,,,,,,,,,,,87.22,174.44,174.44,,,
Virgin Money,Domestic,38,Days,38,Days,16,24,,,,,,,,,,,,,,,,90.16,180.32,180.32,,,
Virgin Money,Domestic,39,Days,39,Days,16,24,,,,,,,,,,,,,,,,92.12,184.24,184.24,,,
Virgin Money,Domestic,40,Days,40,Days,16,24,,,,,,,,,,,,,,,,94.08,188.16,188.16,,,
Virgin Money,Domestic,41,Days,41,Days,16,24,,,,,,,,,,,,,,,,98,196,196,,,
Virgin Money,Domestic,42,Days,42,Days,16,24,,,,,,,,,,,,,,,,99.96,199.92,199.92,,,
Virgin Money,Domestic,43,Days,43,Days,16,24,,,,,,,,,,,,,,,,102.9,205.8,205.8,,,
Virgin Money,Domestic,44,Days,44,Days,16,24,,,,,,,,,,,,,,,,104.86,209.72,209.72,,,
Virgin Money,Domestic,45,Days,45,Days,16,24,,,,,,,,,,,,,,,,107.8,215.6,215.6,,,
Virgin Money,Domestic,46,Days,46,Days,16,24,,,,,,,,,,,,,,,,109.76,219.52,219.52,,,
Virgin Money,Domestic,47,Days,47,Days,16,24,,,,,,,,,,,,,,,,110.74,221.48,221.48,,,
Virgin Money,Domestic,48,Days,48,Days,16,24,,,,,,,,,,,,,,,,111.72,223.44,223.44,,,
Virgin Money,Domestic,49,Days,49,Days,16,24,,,,,,,,,,,,,,,,113.68,227.36,227.36,,,
Virgin Money,Domestic,50,Days,50,Days,16,24,,,,,,,,,,,,,,,,114.66,229.32,229.32,,,
Virgin Money,Domestic,51,Days,51,Days,16,24,,,,,,,,,,,,,,,,115.64,231.28,231.28,,,
Virgin Money,Domestic,52,Days,52,Days,16,24,,,,,,,,,,,,,,,,116.62,233.24,233.24,,,
Virgin Money,Domestic,53,Days,53,Days,16,24,,,,,,,,,,,,,,,,117.6,235.2,235.2,,,
Virgin Money,Domestic,54,Days,54,Days,16,24,,,,,,,,,,,,,,,,118.58,237.16,237.16,,,
Virgin Money,Domestic,55,Days,55,Days,16,24,,,,,,,,,,,,,,,,119.56,239.12,239.12,,,
Virgin Money,Domestic,56,Days,56,Days,16,24,,,,,,,,,,,,,,,,122.5,245,245,,,
Virgin Money,Domestic,57,Days,57,Days,16,24,,,,,,,,,,,,,,,,123.48,246.96,246.96,,,
Virgin Money,Domestic,58,Days,58,Days,16,24,,,,,,,,,,,,,,,,125.44,250.88,250.88,,,
Virgin Money,Domestic,59,Days,59,Days,16,24,,,,,,,,,,,,,,,,126.42,252.84,252.84,,,
Virgin Money,Domestic,60,Days,62,Days,16,24,,,,,,,,,,,,,,,,127.4,254.8,254.8,,,
Virgin Money,Domestic,1,Days,3,Days,25,49,,,,,,,,,,,,,,,,27.85,55.7,55.7,,,
Virgin Money,Domestic,4,Days,4,Days,25,49,,,,,,,,,,,,,,,,28.81,57.62,57.62,,,
Virgin Money,Domestic,5,Days,5,Days,25,49,,,,,,,,,,,,,,,,29.77,59.54,59.54,,,
Virgin Money,Domestic,6,Days,6,Days,25,49,,,,,,,,,,,,,,,,37.46,74.92,74.92,,,
Virgin Money,Domestic,7,Days,7,Days,25,49,,,,,,,,,,,,,,,,37.46,74.92,74.92,,,
Virgin Money,Domestic,8,Days,8,Days,25,49,,,,,,,,,,,,,,,,37.46,74.92,74.92,,,
Virgin Money,Domestic,9,Days,9,Days,25,49,,,,,,,,,,,,,,,,38.42,76.84,76.84,,,
Virgin Money,Domestic,10,Days,10,Days,25,49,,,,,,,,,,,,,,,,39.38,78.76,78.76,,,
Virgin Money,Domestic,11,Days,11,Days,25,49,,,,,,,,,,,,,,,,40.34,80.68,80.68,,,
Virgin Money,Domestic,12,Days,12,Days,25,49,,,,,,,,,,,,,,,,42.26,84.52,84.52,,,
Virgin Money,Domestic,13,Days,13,Days,25,49,,,,,,,,,,,,,,,,42.26,84.52,84.52,,,
Virgin Money,Domestic,14,Days,14,Days,25,49,,,,,,,,,,,,,,,,43.22,86.44,86.44,,,
Virgin Money,Domestic,15,Days,15,Days,25,49,,,,,,,,,,,,,,,,45.14,90.28,90.28,,,
Virgin Money,Domestic,16,Days,16,Days,25,49,,,,,,,,,,,,,,,,46.1,92.2,92.2,,,
Virgin Money,Domestic,17,Days,17,Days,25,49,,,,,,,,,,,,,,,,49.94,99.88,99.88,,,
Virgin Money,Domestic,18,Days,18,Days,25,49,,,,,,,,,,,,,,,,50.9,101.8,101.8,,,
Virgin Money,Domestic,19,Days,19,Days,25,49,,,,,,,,,,,,,,,,52.82,105.64,105.64,,,
Virgin Money,Domestic,20,Days,20,Days,25,49,,,,,,,,,,,,,,,,52.82,105.64,105.64,,,
Virgin Money,Domestic,21,Days,21,Days,25,49,,,,,,,,,,,,,,,,54.74,109.48,109.48,,,
Virgin Money,Domestic,22,Days,22,Days,25,49,,,,,,,,,,,,,,,,55.7,111.4,111.4,,,
Virgin Money,Domestic,23,Days,23,Days,25,49,,,,,,,,,,,,,,,,57.62,115.24,115.24,,,
Virgin Money,Domestic,24,Days,24,Days,25,49,,,,,,,,,,,,,,,,59.54,119.08,119.08,,,
Virgin Money,Domestic,25,Days,25,Days,25,49,,,,,,,,,,,,,,,,62.43,124.86,124.86,,,
Virgin Money,Domestic,26,Days,26,Days,25,49,,,,,,,,,,,,,,,,66.27,132.54,132.54,,,
Virgin Money,Domestic,27,Days,27,Days,25,49,,,,,,,,,,,,,,,,68.19,136.38,136.38,,,
Virgin Money,Domestic,28,Days,28,Days,25,49,,,,,,,,,,,,,,,,70.11,140.22,140.22,,,
Virgin Money,Domestic,29,Days,29,Days,25,49,,,,,,,,,,,,,,,,71.07,142.14,142.14,,,
Virgin Money,Domestic,30,Days,30,Days,25,49,,,,,,,,,,,,,,,,72.03,144.06,144.06,,,
Virgin Money,Domestic,31,Days,31,Days,25,49,,,,,,,,,,,,,,,,72.03,144.06,144.06,,,
Virgin Money,Domestic,32,Days,32,Days,25,49,,,,,,,,,,,,,,,,72.99,145.98,145.98,,,
Virgin Money,Domestic,33,Days,33,Days,25,49,,,,,,,,,,,,,,,,75.87,151.74,151.74,,,
Virgin Money,Domestic,34,Days,34,Days,25,49,,,,,,,,,,,,,,,,76.83,153.66,153.66,,,
Virgin Money,Domestic,35,Days,35,Days,25,49,,,,,,,,,,,,,,,,78.75,157.5,157.5,,,
Virgin Money,Domestic,36,Days,36,Days,25,49,,,,,,,,,,,,,,,,80.67,161.34,161.34,,,
Virgin Money,Domestic,37,Days,37,Days,25,49,,,,,,,,,,,,,,,,81.63,163.26,163.26,,,
Virgin Money,Domestic,38,Days,38,Days,25,49,,,,,,,,,,,,,,,,82.59,165.18,165.18,,,
Virgin Money,Domestic,39,Days,39,Days,25,49,,,,,,,,,,,,,,,,84.52,169.04,169.04,,,
Virgin Money,Domestic,40,Days,40,Days,25,49,,,,,,,,,,,,,,,,86.44,172.88,172.88,,,
Virgin Money,Domestic,41,Days,41,Days,25,49,,,,,,,,,,,,,,,,90.28,180.56,180.56,,,
Virgin Money,Domestic,42,Days,42,Days,25,49,,,,,,,,,,,,,,,,92.2,184.4,184.4,,,
Virgin Money,Domestic,43,Days,43,Days,25,49,,,,,,,,,,,,,,,,96.04,192.08,192.08,,,
Virgin Money,Domestic,44,Days,44,Days,25,49,,,,,,,,,,,,,,,,97.96,195.92,195.92,,,
Virgin Money,Domestic,45,Days,45,Days,25,49,,,,,,,,,,,,,,,,98.92,197.84,197.84,,,
Virgin Money,Domestic,46,Days,46,Days,25,49,,,,,,,,,,,,,,,,100.84,201.68,201.68,,,
Virgin Money,Domestic,47,Days,47,Days,25,49,,,,,,,,,,,,,,,,101.8,203.6,203.6,,,
Virgin Money,Domestic,48,Days,48,Days,25,49,,,,,,,,,,,,,,,,102.76,205.52,205.52,,,
Virgin Money,Domestic,49,Days,49,Days,25,49,,,,,,,,,,,,,,,,104.68,209.36,209.36,,,
Virgin Money,Domestic,50,Days,50,Days,25,49,,,,,,,,,,,,,,,,105.64,211.28,211.28,,,
Virgin Money,Domestic,51,Days,51,Days,25,49,,,,,,,,,,,,,,,,107.56,215.12,215.12,,,
Virgin Money,Domestic,52,Days,52,Days,25,49,,,,,,,,,,,,,,,,108.53,217.06,217.06,,,
Virgin Money,Domestic,53,Days,53,Days,25,49,,,,,,,,,,,,,,,,109.49,218.98,218.98,,,
Virgin Money,Domestic,54,Days,54,Days,25,49,,,,,,,,,,,,,,,,110.45,220.9,220.9,,,
Virgin Money,Domestic,55,Days,55,Days,25,49,,,,,,,,,,,,,,,,111.41,222.82,222.82,,,
Virgin Money,Domestic,56,Days,56,Days,25,49,,,,,,,,,,,,,,,,113.33,226.66,226.66,,,
Virgin Money,Domestic,57,Days,57,Days,25,49,,,,,,,,,,,,,,,,113.33,226.66,226.66,,,
Virgin Money,Domestic,58,Days,58,Days,25,49,,,,,,,,,,,,,,,,115.25,230.5,230.5,,,
Virgin Money,Domestic,59,Days,59,Days,25,49,,,,,,,,,,,,,,,,116.21,232.42,232.42,,,
Virgin Money,Domestic,60,Days,62,Days,25,49,,,,,,,,,,,,,,,,117.17,234.34,234.34,,,
Virgin Money,Domestic,1,Days,3,Days,50,59,,,,,,,,,,,,,,,,31.36,62.72,62.72,,,
Virgin Money,Domestic,4,Days,4,Days,50,59,,,,,,,,,,,,,,,,32.34,64.68,64.68,,,
Virgin Money,Domestic,5,Days,5,Days,50,59,,,,,,,,,,,,,,,,33.32,66.64,66.64,,,
Virgin Money,Domestic,6,Days,6,Days,50,59,,,,,,,,,,,,,,,,40.18,80.36,80.36,,,
Virgin Money,Domestic,7,Days,7,Days,50,59,,,,,,,,,,,,,,,,40.18,80.36,80.36,,,
Virgin Money,Domestic,8,Days,8,Days,50,59,,,,,,,,,,,,,,,,41.16,82.32,82.32,,,
Virgin Money,Domestic,9,Days,9,Days,50,59,,,,,,,,,,,,,,,,42.14,84.28,84.28,,,
Virgin Money,Domestic,10,Days,10,Days,50,59,,,,,,,,,,,,,,,,43.12,86.24,86.24,,,
Virgin Money,Domestic,11,Days,11,Days,50,59,,,,,,,,,,,,,,,,44.1,88.2,88.2,,,
Virgin Money,Domestic,12,Days,12,Days,50,59,,,,,,,,,,,,,,,,46.06,92.12,92.12,,,
Virgin Money,Domestic,13,Days,13,Days,50,59,,,,,,,,,,,,,,,,46.06,92.12,92.12,,,
Virgin Money,Domestic,14,Days,14,Days,50,59,,,,,,,,,,,,,,,,47.04,94.08,94.08,,,
Virgin Money,Domestic,15,Days,15,Days,50,59,,,,,,,,,,,,,,,,49.98,99.96,99.96,,,
Virgin Money,Domestic,16,Days,16,Days,50,59,,,,,,,,,,,,,,,,50.96,101.92,101.92,,,
Virgin Money,Domestic,17,Days,17,Days,50,59,,,,,,,,,,,,,,,,53.9,107.8,107.8,,,
Virgin Money,Domestic,18,Days,18,Days,50,59,,,,,,,,,,,,,,,,54.88,109.76,109.76,,,
Virgin Money,Domestic,19,Days,19,Days,50,59,,,,,,,,,,,,,,,,57.82,115.64,115.64,,,
Virgin Money,Domestic,20,Days,20,Days,50,59,,,,,,,,,,,,,,,,57.82,115.64,115.64,,,
Virgin Money,Domestic,21,Days,21,Days,50,59,,,,,,,,,,,,,,,,59.78,119.56,119.56,,,
Virgin Money,Domestic,22,Days,22,Days,50,59,,,,,,,,,,,,,,,,61.74,123.48,123.48,,,
Virgin Money,Domestic,23,Days,23,Days,50,59,,,,,,,,,,,,,,,,63.7,127.4,127.4,,,
Virgin Money,Domestic,24,Days,24,Days,50,59,,,,,,,,,,,,,,,,65.66,131.32,131.32,,,
Virgin Money,Domestic,25,Days,25,Days,50,59,,,,,,,,,,,,,,,,69.58,139.16,139.16,,,
Virgin Money,Domestic,26,Days,26,Days,50,59,,,,,,,,,,,,,,,,72.52,145.04,145.04,,,
Virgin Money,Domestic,27,Days,27,Days,50,59,,,,,,,,,,,,,,,,74.48,148.96,148.96,,,
Virgin Money,Domestic,28,Days,28,Days,50,59,,,,,,,,,,,,,,,,77.42,154.84,154.84,,,
Virgin Money,Domestic,29,Days,29,Days,50,59,,,,,,,,,,,,,,,,78.4,156.8,156.8,,,
Virgin Money,Domestic,30,Days,30,Days,50,59,,,,,,,,,,,,,,,,79.38,158.76,158.76,,,
Virgin Money,Domestic,31,Days,31,Days,50,59,,,,,,,,,,,,,,,,79.38,158.76,158.76,,,
Virgin Money,Domestic,32,Days,32,Days,50,59,,,,,,,,,,,,,,,,80.36,160.72,160.72,,,
Virgin Money,Domestic,33,Days,33,Days,50,59,,,,,,,,,,,,,,,,83.3,166.6,166.6,,,
Virgin Money,Domestic,34,Days,34,Days,50,59,,,,,,,,,,,,,,,,84.28,168.56,168.56,,,
Virgin Money,Domestic,35,Days,35,Days,50,59,,,,,,,,,,,,,,,,85.26,170.52,170.52,,,
Virgin Money,Domestic,36,Days,36,Days,50,59,,,,,,,,,,,,,,,,88.2,176.4,176.4,,,
Virgin Money,Domestic,37,Days,37,Days,50,59,,,,,,,,,,,,,,,,89.18,178.36,178.36,,,
Virgin Money,Domestic,38,Days,38,Days,50,59,,,,,,,,,,,,,,,,91.14,182.28,182.28,,,
Virgin Money,Domestic,39,Days,39,Days,50,59,,,,,,,,,,,,,,,,93.1,186.2,186.2,,,
Virgin Money,Domestic,40,Days,40,Days,50,59,,,,,,,,,,,,,,,,95.06,190.12,190.12,,,
Virgin Money,Domestic,41,Days,41,Days,50,59,,,,,,,,,,,,,,,,98.98,197.96,197.96,,,
Virgin Money,Domestic,42,Days,42,Days,50,59,,,,,,,,,,,,,,,,100.94,201.88,201.88,,,
Virgin Money,Domestic,43,Days,43,Days,50,59,,,,,,,,,,,,,,,,104.86,209.72,209.72,,,
Virgin Money,Domestic,44,Days,44,Days,50,59,,,,,,,,,,,,,,,,107.8,215.6,215.6,,,
Virgin Money,Domestic,45,Days,45,Days,50,59,,,,,,,,,,,,,,,,109.76,219.52,219.52,,,
Virgin Money,Domestic,46,Days,46,Days,50,59,,,,,,,,,,,,,,,,111.72,223.44,223.44,,,
Virgin Money,Domestic,47,Days,47,Days,50,59,,,,,,,,,,,,,,,,112.7,225.4,225.4,,,
Virgin Money,Domestic,48,Days,48,Days,50,59,,,,,,,,,,,,,,,,113.68,227.36,227.36,,,
Virgin Money,Domestic,49,Days,49,Days,50,59,,,,,,,,,,,,,,,,115.64,231.28,231.28,,,
Virgin Money,Domestic,50,Days,50,Days,50,59,,,,,,,,,,,,,,,,115.64,231.28,231.28,,,
Virgin Money,Domestic,51,Days,51,Days,50,59,,,,,,,,,,,,,,,,117.6,235.2,235.2,,,
Virgin Money,Domestic,52,Days,52,Days,50,59,,,,,,,,,,,,,,,,118.58,237.16,237.16,,,
Virgin Money,Domestic,53,Days,53,Days,50,59,,,,,,,,,,,,,,,,119.56,239.12,239.12,,,
Virgin Money,Domestic,54,Days,54,Days,50,59,,,,,,,,,,,,,,,,120.54,241.08,241.08,,,
Virgin Money,Domestic,55,Days,55,Days,50,59,,,,,,,,,,,,,,,,121.52,243.04,243.04,,,
Virgin Money,Domestic,56,Days,56,Days,50,59,,,,,,,,,,,,,,,,123.48,246.96,246.96,,,
Virgin Money,Domestic,57,Days,57,Days,50,59,,,,,,,,,,,,,,,,124.46,248.92,248.92,,,
Virgin Money,Domestic,58,Days,58,Days,50,59,,,,,,,,,,,,,,,,127.4,254.8,254.8,,,
Virgin Money,Domestic,59,Days,59,Days,50,59,,,,,,,,,,,,,,,,128.38,256.76,256.76,,,
Virgin Money,Domestic,60,Days,62,Days,50,59,,,,,,,,,,,,,,,,129.36,258.72,258.72,,,
Virgin Money,Domestic,1,Days,3,Days,60,64,,,,,,,,,,,,,,,,34.3,68.6,68.6,,,
Virgin Money,Domestic,4,Days,4,Days,60,64,,,,,,,,,,,,,,,,35.28,70.56,70.56,,,
Virgin Money,Domestic,5,Days,5,Days,60,64,,,,,,,,,,,,,,,,36.26,72.52,72.52,,,
Virgin Money,Domestic,6,Days,6,Days,60,64,,,,,,,,,,,,,,,,44.1,88.2,88.2,,,
Virgin Money,Domestic,7,Days,7,Days,60,64,,,,,,,,,,,,,,,,45.08,90.16,90.16,,,
Virgin Money,Domestic,8,Days,8,Days,60,64,,,,,,,,,,,,,,,,46.06,92.12,92.12,,,
Virgin Money,Domestic,9,Days,9,Days,60,64,,,,,,,,,,,,,,,,47.04,94.08,94.08,,,
Virgin Money,Domestic,10,Days,10,Days,60,64,,,,,,,,,,,,,,,,48.02,96.04,96.04,,,
Virgin Money,Domestic,11,Days,11,Days,60,64,,,,,,,,,,,,,,,,49,98,98,,,
Virgin Money,Domestic,12,Days,12,Days,60,64,,,,,,,,,,,,,,,,50.96,101.92,101.92,,,
Virgin Money,Domestic,13,Days,13,Days,60,64,,,,,,,,,,,,,,,,50.96,101.92,101.92,,,
Virgin Money,Domestic,14,Days,14,Days,60,64,,,,,,,,,,,,,,,,51.94,103.88,103.88,,,
Virgin Money,Domestic,15,Days,15,Days,60,64,,,,,,,,,,,,,,,,53.9,107.8,107.8,,,
Virgin Money,Domestic,16,Days,16,Days,60,64,,,,,,,,,,,,,,,,54.88,109.76,109.76,,,
Virgin Money,Domestic,17,Days,17,Days,60,64,,,,,,,,,,,,,,,,58.8,117.6,117.6,,,
Virgin Money,Domestic,18,Days,18,Days,60,64,,,,,,,,,,,,,,,,60.76,121.52,121.52,,,
Virgin Money,Domestic,19,Days,19,Days,60,64,,,,,,,,,,,,,,,,63.7,127.4,127.4,,,
Virgin Money,Domestic,20,Days,20,Days,60,64,,,,,,,,,,,,,,,,63.7,127.4,127.4,,,
Virgin Money,Domestic,21,Days,21,Days,60,64,,,,,,,,,,,,,,,,65.66,131.32,131.32,,,
Virgin Money,Domestic,22,Days,22,Days,60,64,,,,,,,,,,,,,,,,68.6,137.2,137.2,,,
Virgin Money,Domestic,23,Days,23,Days,60,64,,,,,,,,,,,,,,,,69.58,139.16,139.16,,,
Virgin Money,Domestic,24,Days,24,Days,60,64,,,,,,,,,,,,,,,,71.54,143.08,143.08,,,
Virgin Money,Domestic,25,Days,25,Days,60,64,,,,,,,,,,,,,,,,75.46,150.92,150.92,,,
Virgin Money,Domestic,26,Days,26,Days,60,64,,,,,,,,,,,,,,,,79.38,158.76,158.76,,,
Virgin Money,Domestic,27,Days,27,Days,60,64,,,,,,,,,,,,,,,,82.32,164.64,164.64,,,
Virgin Money,Domestic,28,Days,28,Days,60,64,,,,,,,,,,,,,,,,84.28,168.56,168.56,,,
Virgin Money,Domestic,29,Days,29,Days,60,64,,,,,,,,,,,,,,,,85.26,170.52,170.52,,,
Virgin Money,Domestic,30,Days,30,Days,60,64,,,,,,,,,,,,,,,,85.26,170.52,170.52,,,
Virgin Money,Domestic,31,Days,31,Days,60,64,,,,,,,,,,,,,,,,86.24,172.48,172.48,,,
Virgin Money,Domestic,32,Days,32,Days,60,64,,,,,,,,,,,,,,,,87.22,174.44,174.44,,,
Virgin Money,Domestic,33,Days,33,Days,60,64,,,,,,,,,,,,,,,,91.14,182.28,182.28,,,
Virgin Money,Domestic,34,Days,34,Days,60,64,,,,,,,,,,,,,,,,92.12,184.24,184.24,,,
Virgin Money,Domestic,35,Days,35,Days,60,64,,,,,,,,,,,,,,,,94.08,188.16,188.16,,,
Virgin Money,Domestic,36,Days,36,Days,60,64,,,,,,,,,,,,,,,,97.02,194.04,194.04,,,
Virgin Money,Domestic,37,Days,37,Days,60,64,,,,,,,,,,,,,,,,98,196,196,,,
Virgin Money,Domestic,38,Days,38,Days,60,64,,,,,,,,,,,,,,,,99.96,199.92,199.92,,,
Virgin Money,Domestic,39,Days,39,Days,60,64,,,,,,,,,,,,,,,,100.94,201.88,201.88,,,
Virgin Money,Domestic,40,Days,40,Days,60,64,,,,,,,,,,,,,,,,103.88,207.76,207.76,,,
Virgin Money,Domestic,41,Days,41,Days,60,64,,,,,,,,,,,,,,,,107.8,215.6,215.6,,,
Virgin Money,Domestic,42,Days,42,Days,60,64,,,,,,,,,,,,,,,,111.72,223.44,223.44,,,
Virgin Money,Domestic,43,Days,43,Days,60,64,,,,,,,,,,,,,,,,115.64,231.28,231.28,,,
Virgin Money,Domestic,44,Days,44,Days,60,64,,,,,,,,,,,,,,,,117.6,235.2,235.2,,,
Virgin Money,Domestic,45,Days,45,Days,60,64,,,,,,,,,,,,,,,,119.56,239.12,239.12,,,
Virgin Money,Domestic,46,Days,46,Days,60,64,,,,,,,,,,,,,,,,121.52,243.04,243.04,,,
Virgin Money,Domestic,47,Days,47,Days,60,64,,,,,,,,,,,,,,,,122.5,245,245,,,
Virgin Money,Domestic,48,Days,48,Days,60,64,,,,,,,,,,,,,,,,124.46,248.92,248.92,,,
Virgin Money,Domestic,49,Days,49,Days,60,64,,,,,,,,,,,,,,,,126.42,252.84,252.84,,,
Virgin Money,Domestic,50,Days,50,Days,60,64,,,,,,,,,,,,,,,,127.4,254.8,254.8,,,
Virgin Money,Domestic,51,Days,51,Days,60,64,,,,,,,,,,,,,,,,129.36,258.72,258.72,,,
Virgin Money,Domestic,52,Days,52,Days,60,64,,,,,,,,,,,,,,,,130.34,260.68,260.68,,,
Virgin Money,Domestic,53,Days,53,Days,60,64,,,,,,,,,,,,,,,,131.32,262.64,262.64,,,
Virgin Money,Domestic,54,Days,54,Days,60,64,,,,,,,,,,,,,,,,132.3,264.6,264.6,,,
Virgin Money,Domestic,55,Days,55,Days,60,64,,,,,,,,,,,,,,,,133.28,266.56,266.56,,,
Virgin Money,Domestic,56,Days,56,Days,60,64,,,,,,,,,,,,,,,,135.24,270.48,270.48,,,
Virgin Money,Domestic,57,Days,57,Days,60,64,,,,,,,,,,,,,,,,136.22,272.44,272.44,,,
Virgin Money,Domestic,58,Days,58,Days,60,64,,,,,,,,,,,,,,,,139.16,278.32,278.32,,,
Virgin Money,Domestic,59,Days,59,Days,60,64,,,,,,,,,,,,,,,,140.14,280.28,280.28,,,
Virgin Money,Domestic,60,Days,62,Days,60,64,,,,,,,,,,,,,,,,141.12,282.24,282.24,,,
Virgin Money,Domestic,1,Days,3,Days,65,69,,,,,,,,,,,,,,,,40.82,81.64,81.64,,,
Virgin Money,Domestic,4,Days,4,Days,65,69,,,,,,,,,,,,,,,,41.98,83.96,83.96,,,
Virgin Money,Domestic,5,Days,5,Days,65,69,,,,,,,,,,,,,,,,43.15,86.3,86.3,,,
Virgin Money,Domestic,6,Days,6,Days,65,69,,,,,,,,,,,,,,,,52.48,104.96,104.96,,,
Virgin Money,Domestic,7,Days,7,Days,65,69,,,,,,,,,,,,,,,,53.65,107.3,107.3,,,
Virgin Money,Domestic,8,Days,8,Days,65,69,,,,,,,,,,,,,,,,54.81,109.62,109.62,,,
Virgin Money,Domestic,9,Days,9,Days,65,69,,,,,,,,,,,,,,,,55.98,111.96,111.96,,,
Virgin Money,Domestic,10,Days,10,Days,65,69,,,,,,,,,,,,,,,,57.14,114.28,114.28,,,
Virgin Money,Domestic,11,Days,11,Days,65,69,,,,,,,,,,,,,,,,58.31,116.62,116.62,,,
Virgin Money,Domestic,12,Days,12,Days,65,69,,,,,,,,,,,,,,,,60.64,121.28,121.28,,,
Virgin Money,Domestic,13,Days,13,Days,65,69,,,,,,,,,,,,,,,,60.64,121.28,121.28,,,
Virgin Money,Domestic,14,Days,14,Days,65,69,,,,,,,,,,,,,,,,61.81,123.62,123.62,,,
Virgin Money,Domestic,15,Days,15,Days,65,69,,,,,,,,,,,,,,,,64.14,128.28,128.28,,,
Virgin Money,Domestic,16,Days,16,Days,65,69,,,,,,,,,,,,,,,,65.31,130.62,130.62,,,
Virgin Money,Domestic,17,Days,17,Days,65,69,,,,,,,,,,,,,,,,69.97,139.94,139.94,,,
