POLICY,,DURATION (DAYS),,,,AGE GROUP,,PRICING (2 DECIMAL PLACES MAXIMUM),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
INSURER NAME,POLICY NAME,MINIMUM VALUE,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,REGION 1,,,REGION 2,,,REGION 3,,,REGION 4,,,REGION 5,
,,,,,,,,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY
1Cover,Essential,32,Days,32,Days,0,59,160.90,321.80,321.80,132.10,264.20,264.20,118.10,236.20,236.20,87.90,175.80,175.80,,,
1Cover,Essential,33,Days,33,Days,0,59,163.50,327.00,327.00,133.80,267.60,267.60,119.90,239.80,239.80,91.40,182.80,182.80,,,
1Cover,Essential,34,Days,34,Days,0,59,167.90,335.80,335.80,136.50,273.00,273.00,120.80,241.60,241.60,93.10,186.20,186.20,,,
1Cover,Essential,35,Days,35,Days,0,59,179.40,358.80,358.80,137.40,274.80,274.80,126.90,253.80,253.80,100.10,200.20,200.20,,,
1Cover,Essential,36,Days,36,Days,0,59,191.50,383.00,383.00,142.60,285.20,285.20,131.30,262.60,262.60,107.70,215.40,215.40,,,
1Cover,Essential,37,Days,37,Days,0,59,192.40,384.80,384.80,143.50,287.00,287.00,135.60,271.20,271.20,111.20,222.40,222.40,,,
1Cover,Essential,38,Days,38,Days,0,59,195.90,391.80,391.80,147.90,295.80,295.80,138.30,276.60,276.60,112.20,224.40,224.40,,,
1Cover,Essential,39,Days,39,Days,0,59,198.50,397.00,397.00,151.40,302.80,302.80,140.00,280.00,280.00,114.00,228.00,228.00,,,
1Cover,Essential,40,Days,40,Days,0,59,201.10,402.20,402.20,156.60,313.20,313.20,142.60,285.20,285.20,115.70,231.40,231.40,,,
1Cover,Essential,41,Days,41,Days,0,59,207.40,414.80,414.80,160.10,320.20,320.20,143.50,287.00,287.00,117.50,235.00,235.00,,,
1Cover,Essential,42,Days,42,Days,0,59,209.10,418.20,418.20,163.60,327.20,327.20,146.10,292.20,292.20,119.20,238.40,238.40,,,
1Cover,Essential,43,Days,43,Days,0,59,217.90,435.80,435.80,166.10,332.20,332.20,153.10,306.20,306.20,122.70,245.40,245.40,,,
1Cover,Essential,44,Days,44,Days,0,59,221.40,442.80,442.80,170.60,341.20,341.20,154.90,309.80,309.80,124.40,248.80,248.80,,,
1Cover,Essential,45,Days,45,Days,0,59,223.10,446.20,446.20,172.40,344.80,344.80,156.60,313.20,313.20,126.20,252.40,252.40,,,
1Cover,Essential,46,Days,46,Days,0,59,228.40,456.80,456.80,174.90,349.80,349.80,158.40,316.80,316.80,127.90,255.80,255.80,,,
1Cover,Essential,47,Days,47,Days,0,59,230.10,460.20,460.20,177.50,355.00,355.00,160.10,320.20,320.20,128.80,257.60,257.60,,,
1Cover,Essential,48,Days,48,Days,0,59,231.90,463.80,463.80,179.20,358.40,358.40,161.90,323.80,323.80,130.50,261.00,261.00,,,
1Cover,Essential,49,Days,49,Days,0,59,233.60,467.20,467.20,183.60,367.20,367.20,165.40,330.80,330.80,131.40,262.80,262.80,,,
1Cover,Essential,50,Days,62,Days,0,59,270.40,540.80,540.80,217.90,435.80,435.80,191.60,383.20,383.20,143.60,287.20,287.20,,,
1Cover,Essential,63,Days,92,Days,0,59,322.90,645.80,645.80,273.90,547.80,547.80,252.90,505.80,505.80,199.20,398.40,398.40,,,
1Cover,Essential,93,Days,123,Days,0,59,415.60,831.20,831.20,305.40,610.80,610.80,300.10,600.20,600.20,234.00,468.00,468.00,,,
1Cover,Essential,124,Days,153,Days,0,59,468.10,936.20,936.20,331.60,663.20,663.20,326.40,652.80,652.80,259.30,518.60,518.60,,,
1Cover,Essential,154,Days,184,Days,0,59,515.40,1030.80,1030.80,384.10,768.20,768.20,375.40,750.80,750.80,291.50,583.00,583.00,,,
1Cover,Essential,185,Days,215,Days,0,59,576.60,1153.20,1153.20,433.10,866.20,866.20,431.40,862.80,862.80,352.40,704.80,704.80,,,
1Cover,Essential,216,Days,245,Days,0,59,629.10,1258.20,1258.20,494.40,988.80,988.80,489.10,978.20,978.20,395.90,791.80,791.80,,,
1Cover,Essential,246,Days,276,Days,0,59,697.40,1394.80,1394.80,541.60,1083.20,1083.20,524.10,1048.20,1048.20,430.70,861.40,861.40,,,
1Cover,Essential,277,Days,306,Days,0,59,734.10,1468.20,1468.20,608.10,1216.20,1216.20,585.40,1170.80,1170.80,465.50,931.00,931.00,,,
1Cover,Essential,307,Days,337,Days,0,59,783.10,1566.20,1566.20,646.60,1293.20,1293.20,611.60,1223.20,1223.20,503.70,1007.40,1007.40,,,
1Cover,Essential,338,Days,366,Days,0,59,818.10,1636.20,1636.20,672.90,1345.80,1345.80,637.90,1275.80,1275.80,529.80,1059.60,1059.60,,,
1Cover,Essential,1,Days,1,Days,60,69,77.00,154.00,154.00,62.10,124.20,124.20,51.60,103.20,103.20,42.60,85.20,85.20,,,
1Cover,Essential,2,Days,2,Days,60,69,77.00,154.00,154.00,62.10,124.20,124.20,51.60,103.20,103.20,42.60,85.20,85.20,,,
1Cover,Essential,3,Days,3,Days,60,69,77.00,154.00,154.00,62.10,124.20,124.20,51.60,103.20,103.20,42.60,85.20,85.20,,,
1Cover,Essential,4,Days,4,Days,60,69,79.60,159.20,159.20,65.60,131.20,131.20,55.10,110.20,110.20,45.20,90.40,90.40,,,
1Cover,Essential,5,Days,5,Days,60,69,81.40,162.80,162.80,67.40,134.80,134.80,58.60,117.20,117.20,46.10,92.20,92.20,,,
1Cover,Essential,6,Days,6,Days,60,69,83.10,166.20,166.20,69.10,138.20,138.20,64.80,129.60,129.60,48.70,97.40,97.40,,,
1Cover,Essential,7,Days,7,Days,60,69,84.90,169.80,169.80,74.40,148.80,148.80,67.40,134.80,134.80,49.60,99.20,99.20,,,
1Cover,Essential,8,Days,8,Days,60,69,90.10,180.20,180.20,77.00,154.00,154.00,70.90,141.80,141.80,50.50,101.00,101.00,,,
1Cover,Essential,9,Days,9,Days,60,69,97.10,194.20,194.20,83.10,166.20,166.20,77.00,154.00,154.00,56.60,113.20,113.20,,,
1Cover,Essential,10,Days,10,Days,60,69,100.60,201.20,201.20,84.90,169.80,169.80,80.50,161.00,161.00,59.20,118.40,118.40,,,
1Cover,Essential,11,Days,11,Days,60,69,104.10,208.20,208.20,88.40,176.80,176.80,83.10,166.20,166.20,60.90,121.80,121.80,,,
1Cover,Essential,12,Days,12,Days,60,69,105.90,211.80,211.80,95.40,190.80,190.80,84.90,169.80,169.80,62.60,125.20,125.20,,,
1Cover,Essential,13,Days,13,Days,60,69,109.40,218.80,218.80,98.90,197.80,197.80,90.10,180.20,180.20,64.40,128.80,128.80,,,
1Cover,Essential,14,Days,14,Days,60,69,111.10,222.20,222.20,100.60,201.20,201.20,91.90,183.80,183.80,66.10,132.20,132.20,,,
1Cover,Essential,15,Days,15,Days,60,69,112.90,225.80,225.80,102.40,204.80,204.80,93.60,187.20,187.20,67.90,135.80,135.80,,,
1Cover,Essential,16,Days,16,Days,60,69,114.60,229.20,229.20,105.90,211.80,211.80,95.40,190.80,190.80,69.60,139.20,139.20,,,
1Cover,Essential,17,Days,17,Days,60,69,121.60,243.20,243.20,112.90,225.80,225.80,97.10,194.20,194.20,71.30,142.60,142.60,,,
1Cover,Essential,18,Days,18,Days,60,69,130.40,260.80,260.80,115.50,231.00,231.00,98.90,197.80,197.80,73.10,146.20,146.20,,,
1Cover,Essential,19,Days,19,Days,60,69,133.90,267.80,267.80,118.10,236.20,236.20,100.60,201.20,201.20,74.80,149.60,149.60,,,
1Cover,Essential,20,Days,20,Days,60,69,137.40,274.80,274.80,119.90,239.80,239.80,102.40,204.80,204.80,76.60,153.20,153.20,,,
1Cover,Essential,21,Days,21,Days,60,69,142.60,285.20,285.20,121.60,243.20,243.20,104.10,208.20,208.20,78.30,156.60,156.60,,,
1Cover,Essential,22,Days,22,Days,60,69,144.40,288.80,288.80,123.40,246.80,246.80,105.90,211.80,211.80,80.00,160.00,160.00,,,
1Cover,Essential,23,Days,23,Days,60,69,149.60,299.20,299.20,126.90,253.80,253.80,108.50,217.00,217.00,81.80,163.60,163.60,,,
1Cover,Essential,24,Days,24,Days,60,69,153.10,306.20,306.20,133.90,267.80,267.80,111.10,222.20,222.20,83.50,167.00,167.00,,,
1Cover,Essential,25,Days,25,Days,60,69,158.40,316.80,316.80,142.60,285.20,285.20,117.30,234.60,234.60,86.10,172.20,172.20,,,
1Cover,Essential,26,Days,26,Days,60,69,163.60,327.20,327.20,147.90,295.80,295.80,119.90,239.80,239.80,87.00,174.00,174.00,,,
1Cover,Essential,27,Days,27,Days,60,69,165.40,330.80,330.80,151.40,302.80,302.80,121.60,243.20,243.20,87.90,175.80,175.80,,,
1Cover,Essential,28,Days,28,Days,60,69,174.10,348.20,348.20,154.90,309.80,309.80,123.40,246.80,246.80,89.60,179.20,179.20,,,
1Cover,Essential,29,Days,29,Days,60,69,189.90,379.80,379.80,163.60,327.20,327.20,133.90,267.80,267.80,93.10,186.20,186.20,,,
1Cover,Essential,30,Days,30,Days,60,69,191.60,383.20,383.20,167.10,334.20,334.20,137.40,274.80,274.80,94.80,189.60,189.60,,,
1Cover,Essential,31,Days,31,Days,60,69,193.40,386.80,386.80,168.90,337.80,337.80,139.10,278.20,278.20,96.60,193.20,193.20,,,
1Cover,Essential,32,Days,32,Days,60,69,196.90,393.80,393.80,170.60,341.20,341.20,140.90,281.80,281.80,98.30,196.60,196.60,,,
1Cover,Essential,33,Days,33,Days,60,69,200.40,400.80,400.80,174.10,348.20,348.20,142.60,285.20,285.20,100.10,200.20,200.20,,,
1Cover,Essential,34,Days,34,Days,60,69,212.60,425.20,425.20,182.90,365.80,365.80,144.40,288.80,288.80,103.50,207.00,207.00,,,
1Cover,Essential,35,Days,35,Days,60,69,231.90,463.80,463.80,196.90,393.80,393.80,151.40,302.80,302.80,107.00,214.00,214.00,,,
1Cover,Essential,36,Days,36,Days,60,69,237.10,474.20,474.20,205.60,411.20,411.20,161.90,323.80,323.80,112.20,224.40,224.40,,,
1Cover,Essential,37,Days,37,Days,60,69,240.60,481.20,481.20,208.30,416.60,416.60,167.10,334.20,334.20,117.50,235.00,235.00,,,
1Cover,Essential,38,Days,38,Days,60,69,245.90,491.80,491.80,210.90,421.80,421.80,170.60,341.20,341.20,122.70,245.40,245.40,,,
1Cover,Essential,39,Days,39,Days,60,69,251.10,502.20,502.20,212.60,425.20,425.20,172.40,344.80,344.80,127.90,255.80,255.80,,,
1Cover,Essential,40,Days,40,Days,60,69,254.60,509.20,509.20,214.40,428.80,428.80,177.60,355.20,355.20,133.10,266.20,266.20,,,
1Cover,Essential,41,Days,41,Days,60,69,256.40,512.80,512.80,216.10,432.20,432.20,181.10,362.20,362.20,138.30,276.60,276.60,,,
1Cover,Essential,42,Days,42,Days,60,69,258.10,516.20,516.20,217.90,435.80,435.80,184.60,369.20,369.20,143.60,287.20,287.20,,,
1Cover,Essential,43,Days,43,Days,60,69,270.40,540.80,540.80,228.40,456.80,456.80,194.30,388.60,388.60,145.30,290.60,290.60,,,
1Cover,Essential,44,Days,44,Days,60,69,273.90,547.80,547.80,231.90,463.80,463.80,196.90,393.80,393.80,147.00,294.00,294.00,,,
1Cover,Essential,45,Days,45,Days,60,69,275.60,551.20,551.20,234.50,469.00,469.00,198.60,397.20,397.20,148.80,297.60,297.60,,,
1Cover,Essential,46,Days,46,Days,60,69,277.40,554.80,554.80,237.10,474.20,474.20,200.40,400.80,400.80,150.50,301.00,301.00,,,
1Cover,Essential,47,Days,47,Days,60,69,279.10,558.20,558.20,239.80,479.60,479.60,202.10,404.20,404.20,152.30,304.60,304.60,,,
1Cover,Essential,48,Days,48,Days,60,69,280.90,561.80,561.80,242.40,484.80,484.80,204.80,409.60,409.60,154.00,308.00,308.00,,,
1Cover,Essential,49,Days,49,Days,60,69,284.40,568.80,568.80,244.10,488.20,488.20,207.40,414.80,414.80,155.70,311.40,311.40,,,
1Cover,Essential,50,Days,62,Days,60,69,310.60,621.20,621.20,261.60,523.20,523.20,231.90,463.80,463.80,164.40,328.80,328.80,,,
1Cover,Essential,63,Days,92,Days,60,69,434.90,869.80,869.80,321.10,642.20,642.20,310.60,621.20,621.20,225.30,450.60,450.60,,,
1Cover,Essential,93,Days,123,Days,60,69,503.10,1006.20,1006.20,406.90,813.80,813.80,392.90,785.80,785.80,294.90,589.80,589.80,,,
1Cover,Essential,124,Days,153,Days,60,69,559.10,1118.20,1118.20,450.60,901.20,901.20,401.60,803.20,803.20,298.40,596.80,596.80,,,
1Cover,Essential,154,Days,184,Days,60,69,637.00,1274.00,1274.00,503.10,1006.20,1006.20,462.90,925.80,925.80,347.10,694.20,694.20,,,
1Cover,Essential,185,Days,215,Days,60,69,730.60,1461.20,1461.20,584.50,1169.00,1169.00,538.10,1076.20,1076.20,395.90,791.80,791.80,,,
1Cover,Essential,216,Days,245,Days,60,69,783.10,1566.20,1566.20,642.30,1284.60,1284.60,581.90,1163.80,1163.80,434.10,868.20,868.20,,,
1Cover,Essential,246,Days,276,Days,60,69,835.60,1671.20,1671.20,689.50,1379.00,1379.00,637.90,1275.80,1275.80,486.30,972.60,972.60,,,
1Cover,Essential,277,Days,306,Days,60,69,888.10,1776.20,1776.20,769.10,1538.20,1538.20,697.40,1394.80,1394.80,529.80,1059.60,1059.60,,,
1Cover,Essential,307,Days,337,Days,60,69,958.10,1916.20,1916.20,809.40,1618.80,1618.80,756.90,1513.80,1513.80,569.90,1139.80,1139.80,,,
1Cover,Essential,338,Days,366,Days,60,69,1014.10,2028.20,2028.20,888.10,1776.20,1776.20,826.90,1653.80,1653.80,599.40,1198.80,1198.80,,,
1Cover,Essential,1,Days,1,Days,70,74,133.90,267.80,267.80,120.80,241.60,241.60,94.50,189.00,189.00,79.20,158.40,158.40,,,
1Cover,Essential,2,Days,2,Days,70,74,133.90,267.80,267.80,120.80,241.60,241.60,94.50,189.00,189.00,79.20,158.40,158.40,,,
1Cover,Essential,3,Days,3,Days,70,74,133.90,267.80,267.80,122.50,245.00,245.00,94.50,189.00,189.00,79.20,158.40,158.40,,,
1Cover,Essential,4,Days,4,Days,70,74,139.10,278.20,278.20,124.30,248.60,248.60,96.30,192.60,192.60,82.70,165.40,165.40,,,
1Cover,Essential,5,Days,5,Days,70,74,144.40,288.80,288.80,126.00,252.00,252.00,99.80,199.60,199.60,84.40,168.80,168.80,,,
1Cover,Essential,6,Days,6,Days,70,74,147.90,295.80,295.80,134.80,269.60,269.60,113.80,227.60,227.60,86.10,172.20,172.20,,,
1Cover,Essential,7,Days,7,Days,70,74,151.40,302.80,302.80,143.50,287.00,287.00,117.30,234.60,234.60,87.90,175.80,175.80,,,
1Cover,Essential,8,Days,8,Days,70,74,156.60,313.20,313.20,148.80,297.60,297.60,122.50,245.00,245.00,94.80,189.60,189.60,,,
1Cover,Essential,9,Days,9,Days,70,74,172.40,344.80,344.80,157.50,315.00,315.00,133.00,266.00,266.00,98.30,196.60,196.60,,,
1Cover,Essential,10,Days,10,Days,70,74,181.10,362.20,362.20,161.00,322.00,322.00,137.40,274.80,274.80,100.90,201.80,201.80,,,
1Cover,Essential,11,Days,11,Days,70,74,189.90,379.80,379.80,164.50,329.00,329.00,140.90,281.80,281.80,103.50,207.00,207.00,,,
1Cover,Essential,12,Days,12,Days,70,74,198.60,397.20,397.20,169.80,339.60,339.60,143.50,287.00,287.00,105.30,210.60,210.60,,,
1Cover,Essential,13,Days,13,Days,70,74,205.60,411.20,411.20,175.00,350.00,350.00,147.00,294.00,294.00,108.80,217.60,217.60,,,
1Cover,Essential,14,Days,14,Days,70,74,214.40,428.80,428.80,180.30,360.60,360.60,150.50,301.00,301.00,111.40,222.80,222.80,,,
1Cover,Essential,15,Days,15,Days,70,74,216.10,432.20,432.20,187.30,374.60,374.60,154.00,308.00,308.00,114.00,228.00,228.00,,,
1Cover,Essential,16,Days,16,Days,70,74,224.90,449.80,449.80,192.50,385.00,385.00,155.80,311.60,311.60,115.70,231.40,231.40,,,
1Cover,Essential,17,Days,17,Days,70,74,233.60,467.20,467.20,201.30,402.60,402.60,162.80,325.60,325.60,120.90,241.80,241.80,,,
1Cover,Essential,18,Days,18,Days,70,74,242.40,484.80,484.80,213.50,427.00,427.00,168.00,336.00,336.00,124.40,248.80,248.80,,,
1Cover,Essential,19,Days,19,Days,70,74,251.10,502.20,502.20,217.00,434.00,434.00,174.10,348.20,348.20,127.90,255.80,255.80,,,
1Cover,Essential,20,Days,20,Days,70,74,258.10,516.20,516.20,222.30,444.60,444.60,180.30,360.60,360.60,133.10,266.20,266.20,,,
1Cover,Essential,21,Days,21,Days,70,74,263.40,526.80,526.80,227.50,455.00,455.00,185.50,371.00,371.00,138.30,276.60,276.60,,,
1Cover,Essential,22,Days,22,Days,70,74,266.90,533.80,533.80,234.50,469.00,469.00,190.80,381.60,381.60,141.80,283.60,283.60,,,
1Cover,Essential,23,Days,23,Days,70,74,273.90,547.80,547.80,241.50,483.00,483.00,199.50,399.00,399.00,148.80,297.60,297.60,,,
1Cover,Essential,24,Days,24,Days,70,74,280.90,561.80,561.80,246.80,493.60,493.60,206.50,413.00,413.00,154.00,308.00,308.00,,,
1Cover,Essential,25,Days,25,Days,70,74,291.40,582.80,582.80,253.80,507.60,507.60,211.80,423.60,423.60,155.70,311.40,311.40,,,
1Cover,Essential,26,Days,26,Days,70,74,300.10,600.20,600.20,261.60,523.20,523.20,216.10,432.20,432.20,157.50,315.00,315.00,,,
1Cover,Essential,27,Days,27,Days,70,74,308.90,617.80,617.80,266.00,532.00,532.00,220.50,441.00,441.00,159.20,318.40,318.40,,,
1Cover,Essential,28,Days,28,Days,70,74,317.60,635.20,635.20,271.30,542.60,542.60,224.00,448.00,448.00,164.40,328.80,328.80,,,
1Cover,Essential,29,Days,29,Days,70,74,333.40,666.80,666.80,279.10,558.20,558.20,239.80,479.60,479.60,169.70,339.40,339.40,,,
1Cover,Essential,30,Days,30,Days,70,74,343.90,687.80,687.80,287.00,574.00,574.00,243.30,486.60,486.60,174.90,349.80,349.80,,,
1Cover,Essential,31,Days,31,Days,70,74,349.10,698.20,698.20,293.10,586.20,586.20,245.90,491.80,491.80,178.40,356.80,356.80,,,
1Cover,Essential,32,Days,32,Days,70,74,361.40,722.80,722.80,301.90,603.80,603.80,247.60,495.20,495.20,183.60,367.20,367.20,,,
1Cover,Essential,33,Days,33,Days,70,74,371.90,743.80,743.80,309.80,619.60,619.60,251.10,502.20,502.20,189.70,379.40,379.40,,,
1Cover,Essential,34,Days,34,Days,70,74,380.60,761.20,761.20,319.40,638.80,638.80,254.60,509.20,509.20,195.80,391.60,391.60,,,
1Cover,Essential,35,Days,35,Days,70,74,401.60,803.20,803.20,345.60,691.20,691.20,270.40,540.80,540.80,213.20,426.40,426.40,,,
1Cover,Essential,36,Days,36,Days,70,74,422.60,845.20,845.20,354.40,708.80,708.80,279.10,558.20,558.20,221.90,443.80,443.80,,,
1Cover,Essential,37,Days,37,Days,70,74,431.40,862.80,862.80,357.90,715.80,715.80,287.90,575.80,575.80,225.30,450.60,450.60,,,
1Cover,Essential,38,Days,38,Days,70,74,436.60,873.20,873.20,361.40,722.80,722.80,296.60,593.20,593.20,228.80,457.60,457.60,,,
1Cover,Essential,39,Days,39,Days,70,74,441.90,883.80,883.80,364.90,729.80,729.80,305.40,610.80,610.80,232.30,464.60,464.60,,,
1Cover,Essential,40,Days,40,Days,70,74,445.40,890.80,890.80,368.40,736.80,736.80,314.10,628.20,628.20,235.80,471.60,471.60,,,
1Cover,Essential,41,Days,41,Days,70,74,448.90,897.80,897.80,371.90,743.80,743.80,322.90,645.80,645.80,240.10,480.20,480.20,,,
1Cover,Essential,42,Days,42,Days,70,74,452.40,904.80,904.80,377.10,754.20,754.20,331.60,663.20,663.20,244.50,489.00,489.00,,,
1Cover,Essential,43,Days,43,Days,70,74,462.90,925.80,925.80,384.10,768.20,768.20,347.40,694.80,694.80,251.40,502.80,502.80,,,
1Cover,Essential,44,Days,44,Days,70,74,468.10,936.20,936.20,389.40,778.80,778.80,356.10,712.20,712.20,256.70,513.40,513.40,,,
1Cover,Essential,45,Days,45,Days,70,74,471.60,943.20,943.20,394.60,789.20,789.20,364.90,729.80,729.80,261.90,523.80,523.80,,,
1Cover,Essential,46,Days,46,Days,70,74,476.00,952.00,952.00,399.90,799.80,799.80,373.60,747.20,747.20,267.10,534.20,534.20,,,
1Cover,Essential,47,Days,47,Days,70,74,483.90,967.80,967.80,403.40,806.80,806.80,378.90,757.80,757.80,270.60,541.20,541.20,,,
1Cover,Essential,48,Days,48,Days,70,74,490.90,981.80,981.80,408.60,817.20,817.20,384.10,768.20,768.20,275.80,551.60,551.60,,,
1Cover,Essential,49,Days,49,Days,70,74,497.90,995.80,995.80,415.60,831.20,831.20,389.40,778.80,778.80,281.00,562.00,562.00,,,
1Cover,Essential,50,Days,62,Days,70,74,555.60,1111.20,1111.20,468.10,936.20,936.20,427.90,855.80,855.80,286.20,572.40,572.40,,,
1Cover,Essential,63,Days,92,Days,70,74,707.90,1415.80,1415.80,560.90,1121.80,1121.80,524.10,1048.20,1048.20,399.30,798.60,798.60,,,
1Cover,Essential,93,Days,123,Days,70,74,867.10,1734.20,1734.20,688.60,1377.20,1377.20,629.10,1258.20,1258.20,460.20,920.40,920.40,,,
1Cover,Essential,124,Days,153,Days,70,74,975.60,1951.20,1951.20,777.00,1554.00,1554.00,707.90,1415.80,1415.80,547.20,1094.40,1094.40,,,
1Cover,Essential,154,Days,184,Days,70,74,1057.90,2115.80,2115.80,872.40,1744.80,1744.80,830.40,1660.80,1660.80,590.70,1181.40,1181.40,,,
1Cover,Essential,185,Days,215,Days,70,74,1189.90,2379.80,2379.80,1014.10,2028.20,2028.20,961.60,1923.20,1923.20,712.50,1425.00,1425.00,,,
1Cover,Essential,216,Days,245,Days,70,74,1325.60,2651.20,2651.20,1101.60,2203.20,2203.20,1005.40,2010.80,2010.80,796.10,1592.20,1592.20,,,
1Cover,Essential,246,Days,276,Days,70,74,1477.90,2955.80,2955.80,1194.40,2388.80,2388.80,1115.60,2231.20,2231.20,857.00,1714.00,1714.00,,,
1Cover,Essential,277,Days,306,Days,70,74,1600.40,3200.80,3200.80,1294.10,2588.20,2588.20,1197.90,2395.80,2395.80,935.30,1870.60,1870.60,,,
1Cover,Essential,307,Days,337,Days,70,74,1729.90,3459.80,3459.80,1381.60,2763.20,2763.20,1285.40,2570.80,2570.80,999.60,1999.20,1999.20,,,
1Cover,Essential,338,Days,366,Days,70,74,1815.60,3631.20,3631.20,1469.10,2938.20,2938.20,1430.60,2861.20,2861.20,1069.20,2138.40,2138.40,,,
1Cover,Basic,1,Days,1,Days,0,59,39.00,78.00,78.00,34.50,69.00,69.00,27.00,54.00,54.00,22.00,44.00,44.00,,,
1Cover,Basic,2,Days,2,Days,0,59,39.00,78.00,78.00,34.50,69.00,69.00,28.00,56.00,56.00,22.00,44.00,44.00,,,
1Cover,Basic,3,Days,3,Days,0,59,39.00,78.00,78.00,34.50,69.00,69.00,29.00,58.00,58.00,23.00,46.00,46.00,,,
1Cover,Basic,4,Days,4,Days,0,59,40.00,80.00,80.00,34.50,69.00,69.00,30.00,60.00,60.00,23.00,46.00,46.00,,,
1Cover,Basic,5,Days,5,Days,0,59,41.00,82.00,82.00,36.50,73.00,73.00,32.00,64.00,64.00,24.00,48.00,48.00,,,
1Cover,Basic,6,Days,6,Days,0,59,42.50,85.00,85.00,37.00,74.00,74.00,33.00,66.00,66.00,24.50,49.00,49.00,,,
1Cover,Basic,7,Days,7,Days,0,59,43.00,86.00,86.00,39.00,78.00,78.00,35.00,70.00,70.00,25.00,50.00,50.00,,,
1Cover,Basic,8,Days,8,Days,0,59,45.00,90.00,90.00,39.70,79.40,79.40,35.50,71.00,71.00,26.00,52.00,52.00,,,
1Cover,Basic,9,Days,9,Days,0,59,46.00,92.00,92.00,41.50,83.00,83.00,38.00,76.00,76.00,28.00,56.00,56.00,,,
1Cover,Basic,10,Days,10,Days,0,59,47.00,94.00,94.00,43.50,87.00,87.00,39.00,78.00,78.00,29.00,58.00,58.00,,,
1Cover,Basic,11,Days,11,Days,0,59,48.00,96.00,96.00,44.50,89.00,89.00,41.00,82.00,82.00,30.50,61.00,61.00,,,
1Cover,Basic,12,Days,12,Days,0,59,49.00,98.00,98.00,45.50,91.00,91.00,42.00,84.00,84.00,32.00,64.00,64.00,,,
1Cover,Basic,13,Days,13,Days,0,59,52.00,104.00,104.00,47.00,94.00,94.00,43.00,86.00,86.00,33.00,66.00,66.00,,,
1Cover,Basic,14,Days,14,Days,0,59,55.50,111.00,111.00,49.00,98.00,98.00,44.00,88.00,88.00,33.00,66.00,66.00,,,
1Cover,Basic,15,Days,15,Days,0,59,56.00,112.00,112.00,50.00,100.00,100.00,45.00,90.00,90.00,34.00,68.00,68.00,,,
1Cover,Basic,16,Days,16,Days,0,59,58.00,116.00,116.00,52.50,105.00,105.00,47.00,94.00,94.00,34.00,68.00,68.00,,,
1Cover,Basic,17,Days,17,Days,0,59,60.00,120.00,120.00,55.50,111.00,111.00,49.00,98.00,98.00,36.00,72.00,72.00,,,
1Cover,Basic,18,Days,18,Days,0,59,65.00,130.00,130.00,58.00,116.00,116.00,51.00,102.00,102.00,38.00,76.00,76.00,,,
1Cover,Basic,19,Days,19,Days,0,59,69.00,138.00,138.00,60.00,120.00,120.00,53.00,106.00,106.00,39.00,78.00,78.00,,,
1Cover,Basic,20,Days,20,Days,0,59,73.00,146.00,146.00,63.50,127.00,127.00,55.00,110.00,110.00,41.00,82.00,82.00,,,
1Cover,Basic,21,Days,21,Days,0,59,77.00,154.00,154.00,65.50,131.00,131.00,56.50,113.00,113.00,43.00,86.00,86.00,,,
1Cover,Basic,22,Days,22,Days,0,59,79.00,158.00,158.00,68.50,137.00,137.00,59.50,119.00,119.00,44.50,89.00,89.00,,,
1Cover,Basic,23,Days,23,Days,0,59,81.00,162.00,162.00,70.50,141.00,141.00,63.00,126.00,126.00,46.50,93.00,93.00,,,
1Cover,Basic,24,Days,24,Days,0,59,82.50,165.00,165.00,73.00,146.00,146.00,64.00,128.00,128.00,46.50,93.00,93.00,,,
1Cover,Basic,25,Days,25,Days,0,59,84.00,168.00,168.00,74.00,148.00,148.00,65.00,130.00,130.00,48.00,96.00,96.00,,,
1Cover,Basic,26,Days,26,Days,0,59,86.00,172.00,172.00,74.50,149.00,149.00,66.00,132.00,132.00,48.00,96.00,96.00,,,
1Cover,Basic,27,Days,27,Days,0,59,87.00,174.00,174.00,75.00,150.00,150.00,67.00,134.00,134.00,48.50,97.00,97.00,,,
1Cover,Basic,28,Days,28,Days,0,59,88.00,176.00,176.00,75.90,151.80,151.80,68.00,136.00,136.00,48.50,97.00,97.00,,,
1Cover,Basic,29,Days,29,Days,0,59,91.50,183.00,183.00,79.00,158.00,158.00,69.00,138.00,138.00,51.00,102.00,102.00,,,
1Cover,Basic,30,Days,30,Days,0,59,92.50,185.00,185.00,81.00,162.00,162.00,71.00,142.00,142.00,51.50,103.00,103.00,,,
1Cover,Basic,31,Days,31,Days,0,59,93.50,187.00,187.00,85.00,170.00,170.00,72.00,144.00,144.00,53.00,106.00,106.00,,,
1Cover,Basic,32,Days,32,Days,0,59,97.00,194.00,194.00,87.00,174.00,174.00,73.00,146.00,146.00,55.00,110.00,110.00,,,
1Cover,Basic,33,Days,33,Days,0,59,98.00,196.00,196.00,90.00,180.00,180.00,74.00,148.00,148.00,57.00,114.00,114.00,,,
