POLICY,,DURATION (DAYS),,,,AGE GROUP,,PRICING (2 DECIMAL PLACES MAXIMUM),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSURER NAME,POLICY NAME,MINIMUM VALUE,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,REGION 1,,,REGION 2,,,REGION 3,,,REGION 4,,,REGION 5,,,REGION 6,,,REGION 7,
,,,,,,,,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY
Virgin Money,Essentials,55,Days,55,Days,65,69,308.88,617.76,617.76,267.75,535.50,535.50,251.15,502.30,502.30,217.73,435.46,435.46,190.40,380.80,380.80,,,,,,
Virgin Money,Essentials,56,Days,56,Days,65,69,310.10,620.20,620.20,268.94,537.88,537.88,254.90,509.80,509.80,219.01,438.02,438.02,191.59,383.18,383.18,,,,,,
Virgin Money,Essentials,57,Days,57,Days,65,69,315.00,630.00,630.00,273.70,547.40,547.40,256.15,512.30,512.30,221.55,443.10,443.10,193.97,387.94,387.94,,,,,,
Virgin Money,Essentials,58,Days,58,Days,65,69,318.68,637.36,637.36,276.08,552.16,552.16,259.90,519.80,519.80,225.37,450.74,450.74,196.35,392.70,392.70,,,,,,
Virgin Money,Essentials,59,Days,59,Days,65,69,319.91,639.82,639.82,277.27,554.54,554.54,262.40,524.80,524.80,226.65,453.30,453.30,197.54,395.08,395.08,,,,,,
Virgin Money,Essentials,60,Days,62,Days,65,69,324.81,649.62,649.62,282.03,564.06,564.06,264.89,529.78,529.78,229.19,458.38,458.38,199.92,399.84,399.84,,,,,,
Virgin Money,Essentials,63,Days,92,Days,65,69,424.09,848.18,848.18,366.52,733.04,733.04,346.11,692.22,692.22,299.23,598.46,598.46,260.61,521.22,521.22,,,,,,
Virgin Money,Essentials,93,Days,123,Days,65,69,501.31,1002.62,1002.62,433.16,866.32,866.32,408.59,817.18,817.18,353.98,707.96,707.96,308.21,616.42,616.42,,,,,,
Virgin Money,Essentials,124,Days,153,Days,65,69,583.43,1166.86,1166.86,504.56,1009.12,1009.12,474.81,949.62,949.62,412.55,825.10,825.10,360.57,721.14,721.14,,,,,,
Virgin Money,Essentials,154,Days,184,Days,65,69,659.43,1318.86,1318.86,568.82,1137.64,1137.64,537.29,1074.58,1074.58,464.75,929.50,929.50,405.79,811.58,811.58,,,,,,
Virgin Money,Essentials,185,Days,215,Days,65,69,756.26,1512.52,1512.52,653.31,1306.62,1306.62,616.00,1232.00,1232.00,534.79,1069.58,1069.58,466.48,932.96,932.96,,,,,,
Virgin Money,Essentials,216,Days,245,Days,65,69,835.93,1671.86,1671.86,722.33,1444.66,1444.66,680.98,1361.96,1361.96,589.54,1179.08,1179.08,515.27,1030.54,1030.54,,,,,,
Virgin Money,Essentials,246,Days,276,Days,65,69,913.15,1826.30,1826.30,790.16,1580.32,1580.32,745.95,1491.90,1491.90,645.56,1291.12,1291.12,564.06,1128.12,1128.12,,,,,,
Virgin Money,Essentials,277,Days,306,Days,65,69,990.37,1980.74,1980.74,855.61,1711.22,1711.22,807.18,1614.36,1614.36,699.04,1398.08,1398.08,610.47,1220.94,1220.94,,,,,,
Virgin Money,Essentials,307,Days,337,Days,65,69,1074.94,2149.88,2149.88,928.20,1856.40,1856.40,877.15,1754.30,1754.30,758.89,1517.78,1517.78,662.83,1325.66,1325.66,,,,,,
Virgin Money,Essentials,338,Days,365,Days,65,69,1131.32,2262.64,2262.64,978.18,1956.36,1956.36,923.38,1846.76,1846.76,799.63,1599.26,1599.26,697.34,1394.68,1394.68,,,,,,
Virgin Money,Domestic,1,Days,3,Days,16,24,,,,,,,,,,,,,,,,31.00,62.00,62.00,,,
Virgin Money,Domestic,4,Days,4,Days,16,24,,,,,,,,,,,,,,,,32.00,64.00,64.00,,,
Virgin Money,Domestic,5,Days,5,Days,16,24,,,,,,,,,,,,,,,,33.00,66.00,66.00,,,
Virgin Money,Domestic,6,Days,6,Days,16,24,,,,,,,,,,,,,,,,40.00,80.00,80.00,,,
Virgin Money,Domestic,7,Days,7,Days,16,24,,,,,,,,,,,,,,,,41.00,82.00,82.00,,,
Virgin Money,Domestic,8,Days,8,Days,16,24,,,,,,,,,,,,,,,,42.00,84.00,84.00,,,
Virgin Money,Domestic,9,Days,9,Days,16,24,,,,,,,,,,,,,,,,43.00,86.00,86.00,,,
Virgin Money,Domestic,10,Days,10,Days,16,24,,,,,,,,,,,,,,,,44.00,88.00,88.00,,,
Virgin Money,Domestic,11,Days,11,Days,16,24,,,,,,,,,,,,,,,,45.00,90.00,90.00,,,
Virgin Money,Domestic,12,Days,12,Days,16,24,,,,,,,,,,,,,,,,47.00,94.00,94.00,,,
Virgin Money,Domestic,13,Days,13,Days,16,24,,,,,,,,,,,,,,,,47.00,94.00,94.00,,,
Virgin Money,Domestic,14,Days,14,Days,16,24,,,,,,,,,,,,,,,,48.00,96.00,96.00,,,
Virgin Money,Domestic,15,Days,15,Days,16,24,,,,,,,,,,,,,,,,50.00,100.00,100.00,,,
Virgin Money,Domestic,16,Days,16,Days,16,24,,,,,,,,,,,,,,,,51.00,102.00,102.00,,,
Virgin Money,Domestic,17,Days,17,Days,16,24,,,,,,,,,,,,,,,,55.00,110.00,110.00,,,
Virgin Money,Domestic,18,Days,18,Days,16,24,,,,,,,,,,,,,,,,55.00,110.00,110.00,,,
Virgin Money,Domestic,19,Days,19,Days,16,24,,,,,,,,,,,,,,,,59.00,118.00,118.00,,,
Virgin Money,Domestic,20,Days,20,Days,16,24,,,,,,,,,,,,,,,,59.00,118.00,118.00,,,
Virgin Money,Domestic,21,Days,21,Days,16,24,,,,,,,,,,,,,,,,61.00,122.00,122.00,,,
Virgin Money,Domestic,22,Days,22,Days,16,24,,,,,,,,,,,,,,,,62.00,124.00,124.00,,,
Virgin Money,Domestic,23,Days,23,Days,16,24,,,,,,,,,,,,,,,,64.00,128.00,128.00,,,
Virgin Money,Domestic,24,Days,24,Days,16,24,,,,,,,,,,,,,,,,66.00,132.00,132.00,,,
Virgin Money,Domestic,25,Days,25,Days,16,24,,,,,,,,,,,,,,,,69.00,138.00,138.00,,,
Virgin Money,Domestic,26,Days,26,Days,16,24,,,,,,,,,,,,,,,,72.00,144.00,144.00,,,
Virgin Money,Domestic,27,Days,27,Days,16,24,,,,,,,,,,,,,,,,75.00,150.00,150.00,,,
Virgin Money,Domestic,28,Days,28,Days,16,24,,,,,,,,,,,,,,,,78.00,156.00,156.00,,,
Virgin Money,Domestic,29,Days,29,Days,16,24,,,,,,,,,,,,,,,,79.00,158.00,158.00,,,
Virgin Money,Domestic,30,Days,30,Days,16,24,,,,,,,,,,,,,,,,79.00,158.00,158.00,,,
Virgin Money,Domestic,31,Days,31,Days,16,24,,,,,,,,,,,,,,,,80.00,160.00,160.00,,,
Virgin Money,Domestic,32,Days,32,Days,16,24,,,,,,,,,,,,,,,,81.00,162.00,162.00,,,
Virgin Money,Domestic,33,Days,33,Days,16,24,,,,,,,,,,,,,,,,84.00,168.00,168.00,,,
Virgin Money,Domestic,34,Days,34,Days,16,24,,,,,,,,,,,,,,,,85.00,170.00,170.00,,,
Virgin Money,Domestic,35,Days,35,Days,16,24,,,,,,,,,,,,,,,,86.00,172.00,172.00,,,
Virgin Money,Domestic,36,Days,36,Days,16,24,,,,,,,,,,,,,,,,88.00,176.00,176.00,,,
Virgin Money,Domestic,37,Days,37,Days,16,24,,,,,,,,,,,,,,,,89.00,178.00,178.00,,,
Virgin Money,Domestic,38,Days,38,Days,16,24,,,,,,,,,,,,,,,,92.00,184.00,184.00,,,
Virgin Money,Domestic,39,Days,39,Days,16,24,,,,,,,,,,,,,,,,94.00,188.00,188.00,,,
Virgin Money,Domestic,40,Days,40,Days,16,24,,,,,,,,,,,,,,,,96.00,192.00,192.00,,,
Virgin Money,Domestic,41,Days,41,Days,16,24,,,,,,,,,,,,,,,,100.00,200.00,200.00,,,
Virgin Money,Domestic,42,Days,42,Days,16,24,,,,,,,,,,,,,,,,102.00,204.00,204.00,,,
Virgin Money,Domestic,43,Days,43,Days,16,24,,,,,,,,,,,,,,,,105.00,210.00,210.00,,,
Virgin Money,Domestic,44,Days,44,Days,16,24,,,,,,,,,,,,,,,,107.00,214.00,214.00,,,
Virgin Money,Domestic,45,Days,45,Days,16,24,,,,,,,,,,,,,,,,110.00,220.00,220.00,,,
Virgin Money,Domestic,46,Days,46,Days,16,24,,,,,,,,,,,,,,,,112.00,224.00,224.00,,,
Virgin Money,Domestic,47,Days,47,Days,16,24,,,,,,,,,,,,,,,,113.00,226.00,226.00,,,
Virgin Money,Domestic,48,Days,48,Days,16,24,,,,,,,,,,,,,,,,114.00,228.00,228.00,,,
Virgin Money,Domestic,49,Days,49,Days,16,24,,,,,,,,,,,,,,,,116.00,232.00,232.00,,,
Virgin Money,Domestic,50,Days,50,Days,16,24,,,,,,,,,,,,,,,,117.00,234.00,234.00,,,
Virgin Money,Domestic,51,Days,51,Days,16,24,,,,,,,,,,,,,,,,118.00,236.00,236.00,,,
Virgin Money,Domestic,52,Days,52,Days,16,24,,,,,,,,,,,,,,,,119.00,238.00,238.00,,,
Virgin Money,Domestic,53,Days,53,Days,16,24,,,,,,,,,,,,,,,,120.00,240.00,240.00,,,
Virgin Money,Domestic,54,Days,54,Days,16,24,,,,,,,,,,,,,,,,121.00,242.00,242.00,,,
Virgin Money,Domestic,55,Days,55,Days,16,24,,,,,,,,,,,,,,,,122.00,244.00,244.00,,,
Virgin Money,Domestic,56,Days,56,Days,16,24,,,,,,,,,,,,,,,,125.00,250.00,250.00,,,
Virgin Money,Domestic,57,Days,57,Days,16,24,,,,,,,,,,,,,,,,126.00,252.00,252.00,,,
Virgin Money,Domestic,58,Days,58,Days,16,24,,,,,,,,,,,,,,,,128.00,256.00,256.00,,,
Virgin Money,Domestic,59,Days,59,Days,16,24,,,,,,,,,,,,,,,,129.00,258.00,258.00,,,
Virgin Money,Domestic,60,Days,62,Days,16,24,,,,,,,,,,,,,,,,130.00,260.00,260.00,,,
Virgin Money,Domestic,1,Days,3,Days,25,49,,,,,,,,,,,,,,,,28.42,56.84,56.84,,,
Virgin Money,Domestic,4,Days,4,Days,25,49,,,,,,,,,,,,,,,,29.40,58.80,58.80,,,
Virgin Money,Domestic,5,Days,5,Days,25,49,,,,,,,,,,,,,,,,30.38,60.76,60.76,,,
Virgin Money,Domestic,6,Days,6,Days,25,49,,,,,,,,,,,,,,,,38.22,76.44,76.44,,,
Virgin Money,Domestic,7,Days,7,Days,25,49,,,,,,,,,,,,,,,,38.22,76.44,76.44,,,
Virgin Money,Domestic,8,Days,8,Days,25,49,,,,,,,,,,,,,,,,38.22,76.44,76.44,,,
Virgin Money,Domestic,9,Days,9,Days,25,49,,,,,,,,,,,,,,,,39.20,78.40,78.40,,,
Virgin Money,Domestic,10,Days,10,Days,25,49,,,,,,,,,,,,,,,,40.18,80.36,80.36,,,
Virgin Money,Domestic,11,Days,11,Days,25,49,,,,,,,,,,,,,,,,41.16,82.32,82.32,,,
Virgin Money,Domestic,12,Days,12,Days,25,49,,,,,,,,,,,,,,,,43.12,86.24,86.24,,,
Virgin Money,Domestic,13,Days,13,Days,25,49,,,,,,,,,,,,,,,,43.12,86.24,86.24,,,
Virgin Money,Domestic,14,Days,14,Days,25,49,,,,,,,,,,,,,,,,44.10,88.20,88.20,,,
Virgin Money,Domestic,15,Days,15,Days,25,49,,,,,,,,,,,,,,,,46.06,92.12,92.12,,,
Virgin Money,Domestic,16,Days,16,Days,25,49,,,,,,,,,,,,,,,,47.04,94.08,94.08,,,
Virgin Money,Domestic,17,Days,17,Days,25,49,,,,,,,,,,,,,,,,50.96,101.92,101.92,,,
Virgin Money,Domestic,18,Days,18,Days,25,49,,,,,,,,,,,,,,,,51.94,103.88,103.88,,,
Virgin Money,Domestic,19,Days,19,Days,25,49,,,,,,,,,,,,,,,,53.90,107.80,107.80,,,
Virgin Money,Domestic,20,Days,20,Days,25,49,,,,,,,,,,,,,,,,53.90,107.80,107.80,,,
Virgin Money,Domestic,21,Days,21,Days,25,49,,,,,,,,,,,,,,,,55.86,111.72,111.72,,,
Virgin Money,Domestic,22,Days,22,Days,25,49,,,,,,,,,,,,,,,,56.84,113.68,113.68,,,
Virgin Money,Domestic,23,Days,23,Days,25,49,,,,,,,,,,,,,,,,58.80,117.60,117.60,,,
Virgin Money,Domestic,24,Days,24,Days,25,49,,,,,,,,,,,,,,,,60.76,121.52,121.52,,,
Virgin Money,Domestic,25,Days,25,Days,25,49,,,,,,,,,,,,,,,,63.70,127.40,127.40,,,
Virgin Money,Domestic,26,Days,26,Days,25,49,,,,,,,,,,,,,,,,67.62,135.24,135.24,,,
Virgin Money,Domestic,27,Days,27,Days,25,49,,,,,,,,,,,,,,,,69.58,139.16,139.16,,,
Virgin Money,Domestic,28,Days,28,Days,25,49,,,,,,,,,,,,,,,,71.54,143.08,143.08,,,
Virgin Money,Domestic,29,Days,29,Days,25,49,,,,,,,,,,,,,,,,72.52,145.04,145.04,,,
Virgin Money,Domestic,30,Days,30,Days,25,49,,,,,,,,,,,,,,,,73.50,147.00,147.00,,,
Virgin Money,Domestic,31,Days,31,Days,25,49,,,,,,,,,,,,,,,,73.50,147.00,147.00,,,
Virgin Money,Domestic,32,Days,32,Days,25,49,,,,,,,,,,,,,,,,74.48,148.96,148.96,,,
Virgin Money,Domestic,33,Days,33,Days,25,49,,,,,,,,,,,,,,,,77.42,154.84,154.84,,,
Virgin Money,Domestic,34,Days,34,Days,25,49,,,,,,,,,,,,,,,,78.40,156.80,156.80,,,
Virgin Money,Domestic,35,Days,35,Days,25,49,,,,,,,,,,,,,,,,80.36,160.72,160.72,,,
Virgin Money,Domestic,36,Days,36,Days,25,49,,,,,,,,,,,,,,,,82.32,164.64,164.64,,,
Virgin Money,Domestic,37,Days,37,Days,25,49,,,,,,,,,,,,,,,,83.30,166.60,166.60,,,
Virgin Money,Domestic,38,Days,38,Days,25,49,,,,,,,,,,,,,,,,84.28,168.56,168.56,,,
Virgin Money,Domestic,39,Days,39,Days,25,49,,,,,,,,,,,,,,,,86.24,172.48,172.48,,,
Virgin Money,Domestic,40,Days,40,Days,25,49,,,,,,,,,,,,,,,,88.20,176.40,176.40,,,
Virgin Money,Domestic,41,Days,41,Days,25,49,,,,,,,,,,,,,,,,92.12,184.24,184.24,,,
Virgin Money,Domestic,42,Days,42,Days,25,49,,,,,,,,,,,,,,,,94.08,188.16,188.16,,,
Virgin Money,Domestic,43,Days,43,Days,25,49,,,,,,,,,,,,,,,,98.00,196.00,196.00,,,
Virgin Money,Domestic,44,Days,44,Days,25,49,,,,,,,,,,,,,,,,99.96,199.92,199.92,,,
Virgin Money,Domestic,45,Days,45,Days,25,49,,,,,,,,,,,,,,,,100.94,201.88,201.88,,,
Virgin Money,Domestic,46,Days,46,Days,25,49,,,,,,,,,,,,,,,,102.90,205.80,205.80,,,
Virgin Money,Domestic,47,Days,47,Days,25,49,,,,,,,,,,,,,,,,103.88,207.76,207.76,,,
Virgin Money,Domestic,48,Days,48,Days,25,49,,,,,,,,,,,,,,,,104.86,209.72,209.72,,,
Virgin Money,Domestic,49,Days,49,Days,25,49,,,,,,,,,,,,,,,,106.82,213.64,213.64,,,
Virgin Money,Domestic,50,Days,50,Days,25,49,,,,,,,,,,,,,,,,107.80,215.60,215.60,,,
Virgin Money,Domestic,51,Days,51,Days,25,49,,,,,,,,,,,,,,,,109.76,219.52,219.52,,,
Virgin Money,Domestic,52,Days,52,Days,25,49,,,,,,,,,,,,,,,,110.74,221.48,221.48,,,
Virgin Money,Domestic,53,Days,53,Days,25,49,,,,,,,,,,,,,,,,111.72,223.44,223.44,,,
Virgin Money,Domestic,54,Days,54,Days,25,49,,,,,,,,,,,,,,,,112.70,225.40,225.40,,,
Virgin Money,Domestic,55,Days,55,Days,25,49,,,,,,,,,,,,,,,,113.68,227.36,227.36,,,
Virgin Money,Domestic,56,Days,56,Days,25,49,,,,,,,,,,,,,,,,115.64,231.28,231.28,,,
Virgin Money,Domestic,57,Days,57,Days,25,49,,,,,,,,,,,,,,,,115.64,231.28,231.28,,,
Virgin Money,Domestic,58,Days,58,Days,25,49,,,,,,,,,,,,,,,,117.60,235.20,235.20,,,
Virgin Money,Domestic,59,Days,59,Days,25,49,,,,,,,,,,,,,,,,118.58,237.16,237.16,,,
Virgin Money,Domestic,60,Days,62,Days,25,49,,,,,,,,,,,,,,,,119.56,239.12,239.12,,,
Virgin Money,Domestic,1,Days,3,Days,50,59,,,,,,,,,,,,,,,,32.00,64.00,64.00,,,
Virgin Money,Domestic,4,Days,4,Days,50,59,,,,,,,,,,,,,,,,33.00,66.00,66.00,,,
Virgin Money,Domestic,5,Days,5,Days,50,59,,,,,,,,,,,,,,,,34.00,68.00,68.00,,,
Virgin Money,Domestic,6,Days,6,Days,50,59,,,,,,,,,,,,,,,,41.00,82.00,82.00,,,
Virgin Money,Domestic,7,Days,7,Days,50,59,,,,,,,,,,,,,,,,41.00,82.00,82.00,,,
Virgin Money,Domestic,8,Days,8,Days,50,59,,,,,,,,,,,,,,,,42.00,84.00,84.00,,,
Virgin Money,Domestic,9,Days,9,Days,50,59,,,,,,,,,,,,,,,,43.00,86.00,86.00,,,
Virgin Money,Domestic,10,Days,10,Days,50,59,,,,,,,,,,,,,,,,44.00,88.00,88.00,,,
Virgin Money,Domestic,11,Days,11,Days,50,59,,,,,,,,,,,,,,,,45.00,90.00,90.00,,,
Virgin Money,Domestic,12,Days,12,Days,50,59,,,,,,,,,,,,,,,,47.00,94.00,94.00,,,
Virgin Money,Domestic,13,Days,13,Days,50,59,,,,,,,,,,,,,,,,47.00,94.00,94.00,,,
Virgin Money,Domestic,14,Days,14,Days,50,59,,,,,,,,,,,,,,,,48.00,96.00,96.00,,,
Virgin Money,Domestic,15,Days,15,Days,50,59,,,,,,,,,,,,,,,,51.00,102.00,102.00,,,
Virgin Money,Domestic,16,Days,16,Days,50,59,,,,,,,,,,,,,,,,52.00,104.00,104.00,,,
Virgin Money,Domestic,17,Days,17,Days,50,59,,,,,,,,,,,,,,,,55.00,110.00,110.00,,,
Virgin Money,Domestic,18,Days,18,Days,50,59,,,,,,,,,,,,,,,,56.00,112.00,112.00,,,
Virgin Money,Domestic,19,Days,19,Days,50,59,,,,,,,,,,,,,,,,59.00,118.00,118.00,,,
Virgin Money,Domestic,20,Days,20,Days,50,59,,,,,,,,,,,,,,,,59.00,118.00,118.00,,,
Virgin Money,Domestic,21,Days,21,Days,50,59,,,,,,,,,,,,,,,,61.00,122.00,122.00,,,
Virgin Money,Domestic,22,Days,22,Days,50,59,,,,,,,,,,,,,,,,63.00,126.00,126.00,,,
Virgin Money,Domestic,23,Days,23,Days,50,59,,,,,,,,,,,,,,,,65.00,130.00,130.00,,,
Virgin Money,Domestic,24,Days,24,Days,50,59,,,,,,,,,,,,,,,,67.00,134.00,134.00,,,
Virgin Money,Domestic,25,Days,25,Days,50,59,,,,,,,,,,,,,,,,71.00,142.00,142.00,,,
Virgin Money,Domestic,26,Days,26,Days,50,59,,,,,,,,,,,,,,,,74.00,148.00,148.00,,,
Virgin Money,Domestic,27,Days,27,Days,50,59,,,,,,,,,,,,,,,,76.00,152.00,152.00,,,
Virgin Money,Domestic,28,Days,28,Days,50,59,,,,,,,,,,,,,,,,79.00,158.00,158.00,,,
Virgin Money,Domestic,29,Days,29,Days,50,59,,,,,,,,,,,,,,,,80.00,160.00,160.00,,,
Virgin Money,Domestic,30,Days,30,Days,50,59,,,,,,,,,,,,,,,,81.00,162.00,162.00,,,
Virgin Money,Domestic,31,Days,31,Days,50,59,,,,,,,,,,,,,,,,81.00,162.00,162.00,,,
Virgin Money,Domestic,32,Days,32,Days,50,59,,,,,,,,,,,,,,,,82.00,164.00,164.00,,,
Virgin Money,Domestic,33,Days,33,Days,50,59,,,,,,,,,,,,,,,,85.00,170.00,170.00,,,
Virgin Money,Domestic,34,Days,34,Days,50,59,,,,,,,,,,,,,,,,86.00,172.00,172.00,,,
Virgin Money,Domestic,35,Days,35,Days,50,59,,,,,,,,,,,,,,,,87.00,174.00,174.00,,,
Virgin Money,Domestic,36,Days,36,Days,50,59,,,,,,,,,,,,,,,,90.00,180.00,180.00,,,
Virgin Money,Domestic,37,Days,37,Days,50,59,,,,,,,,,,,,,,,,91.00,182.00,182.00,,,
Virgin Money,Domestic,38,Days,38,Days,50,59,,,,,,,,,,,,,,,,93.00,186.00,186.00,,,
Virgin Money,Domestic,39,Days,39,Days,50,59,,,,,,,,,,,,,,,,95.00,190.00,190.00,,,
Virgin Money,Domestic,40,Days,40,Days,50,59,,,,,,,,,,,,,,,,97.00,194.00,194.00,,,
Virgin Money,Domestic,41,Days,41,Days,50,59,,,,,,,,,,,,,,,,101.00,202.00,202.00,,,
Virgin Money,Domestic,42,Days,42,Days,50,59,,,,,,,,,,,,,,,,103.00,206.00,206.00,,,
Virgin Money,Domestic,43,Days,43,Days,50,59,,,,,,,,,,,,,,,,107.00,214.00,214.00,,,
Virgin Money,Domestic,44,Days,44,Days,50,59,,,,,,,,,,,,,,,,110.00,220.00,220.00,,,
Virgin Money,Domestic,45,Days,45,Days,50,59,,,,,,,,,,,,,,,,112.00,224.00,224.00,,,
Virgin Money,Domestic,46,Days,46,Days,50,59,,,,,,,,,,,,,,,,114.00,228.00,228.00,,,
Virgin Money,Domestic,47,Days,47,Days,50,59,,,,,,,,,,,,,,,,115.00,230.00,230.00,,,
Virgin Money,Domestic,48,Days,48,Days,50,59,,,,,,,,,,,,,,,,116.00,232.00,232.00,,,
Virgin Money,Domestic,49,Days,49,Days,50,59,,,,,,,,,,,,,,,,118.00,236.00,236.00,,,
Virgin Money,Domestic,50,Days,50,Days,50,59,,,,,,,,,,,,,,,,118.00,236.00,236.00,,,
Virgin Money,Domestic,51,Days,51,Days,50,59,,,,,,,,,,,,,,,,120.00,240.00,240.00,,,
Virgin Money,Domestic,52,Days,52,Days,50,59,,,,,,,,,,,,,,,,121.00,242.00,242.00,,,
Virgin Money,Domestic,53,Days,53,Days,50,59,,,,,,,,,,,,,,,,122.00,244.00,244.00,,,
Virgin Money,Domestic,54,Days,54,Days,50,59,,,,,,,,,,,,,,,,123.00,246.00,246.00,,,
Virgin Money,Domestic,55,Days,55,Days,50,59,,,,,,,,,,,,,,,,124.00,248.00,248.00,,,
Virgin Money,Domestic,56,Days,56,Days,50,59,,,,,,,,,,,,,,,,126.00,252.00,252.00,,,
Virgin Money,Domestic,57,Days,57,Days,50,59,,,,,,,,,,,,,,,,127.00,254.00,254.00,,,
Virgin Money,Domestic,58,Days,58,Days,50,59,,,,,,,,,,,,,,,,130.00,260.00,260.00,,,
Virgin Money,Domestic,59,Days,59,Days,50,59,,,,,,,,,,,,,,,,131.00,262.00,262.00,,,
Virgin Money,Domestic,60,Days,62,Days,50,59,,,,,,,,,,,,,,,,132.00,264.00,264.00,,,
Virgin Money,Domestic,1,Days,3,Days,60,64,,,,,,,,,,,,,,,,35.00,70.00,70.00,,,
Virgin Money,Domestic,4,Days,4,Days,60,64,,,,,,,,,,,,,,,,36.00,72.00,72.00,,,
Virgin Money,Domestic,5,Days,5,Days,60,64,,,,,,,,,,,,,,,,37.00,74.00,74.00,,,
Virgin Money,Domestic,6,Days,6,Days,60,64,,,,,,,,,,,,,,,,45.00,90.00,90.00,,,
Virgin Money,Domestic,7,Days,7,Days,60,64,,,,,,,,,,,,,,,,46.00,92.00,92.00,,,
Virgin Money,Domestic,8,Days,8,Days,60,64,,,,,,,,,,,,,,,,47.00,94.00,94.00,,,
Virgin Money,Domestic,9,Days,9,Days,60,64,,,,,,,,,,,,,,,,48.00,96.00,96.00,,,
Virgin Money,Domestic,10,Days,10,Days,60,64,,,,,,,,,,,,,,,,49.00,98.00,98.00,,,
Virgin Money,Domestic,11,Days,11,Days,60,64,,,,,,,,,,,,,,,,50.00,100.00,100.00,,,
Virgin Money,Domestic,12,Days,12,Days,60,64,,,,,,,,,,,,,,,,52.00,104.00,104.00,,,
Virgin Money,Domestic,13,Days,13,Days,60,64,,,,,,,,,,,,,,,,52.00,104.00,104.00,,,
Virgin Money,Domestic,14,Days,14,Days,60,64,,,,,,,,,,,,,,,,53.00,106.00,106.00,,,
Virgin Money,Domestic,15,Days,15,Days,60,64,,,,,,,,,,,,,,,,55.00,110.00,110.00,,,
Virgin Money,Domestic,16,Days,16,Days,60,64,,,,,,,,,,,,,,,,56.00,112.00,112.00,,,
Virgin Money,Domestic,17,Days,17,Days,60,64,,,,,,,,,,,,,,,,60.00,120.00,120.00,,,
Virgin Money,Domestic,18,Days,18,Days,60,64,,,,,,,,,,,,,,,,62.00,124.00,124.00,,,
Virgin Money,Domestic,19,Days,19,Days,60,64,,,,,,,,,,,,,,,,65.00,130.00,130.00,,,
Virgin Money,Domestic,20,Days,20,Days,60,64,,,,,,,,,,,,,,,,65.00,130.00,130.00,,,
Virgin Money,Domestic,21,Days,21,Days,60,64,,,,,,,,,,,,,,,,67.00,134.00,134.00,,,
Virgin Money,Domestic,22,Days,22,Days,60,64,,,,,,,,,,,,,,,,70.00,140.00,140.00,,,
Virgin Money,Domestic,23,Days,23,Days,60,64,,,,,,,,,,,,,,,,71.00,142.00,142.00,,,
Virgin Money,Domestic,24,Days,24,Days,60,64,,,,,,,,,,,,,,,,73.00,146.00,146.00,,,
Virgin Money,Domestic,25,Days,25,Days,60,64,,,,,,,,,,,,,,,,77.00,154.00,154.00,,,
Virgin Money,Domestic,26,Days,26,Days,60,64,,,,,,,,,,,,,,,,81.00,162.00,162.00,,,
Virgin Money,Domestic,27,Days,27,Days,60,64,,,,,,,,,,,,,,,,84.00,168.00,168.00,,,
Virgin Money,Domestic,28,Days,28,Days,60,64,,,,,,,,,,,,,,,,86.00,172.00,172.00,,,
Virgin Money,Domestic,29,Days,29,Days,60,64,,,,,,,,,,,,,,,,87.00,174.00,174.00,,,
Virgin Money,Domestic,30,Days,30,Days,60,64,,,,,,,,,,,,,,,,87.00,174.00,174.00,,,
Virgin Money,Domestic,31,Days,31,Days,60,64,,,,,,,,,,,,,,,,88.00,176.00,176.00,,,
Virgin Money,Domestic,32,Days,32,Days,60,64,,,,,,,,,,,,,,,,89.00,178.00,178.00,,,
Virgin Money,Domestic,33,Days,33,Days,60,64,,,,,,,,,,,,,,,,93.00,186.00,186.00,,,
Virgin Money,Domestic,34,Days,34,Days,60,64,,,,,,,,,,,,,,,,94.00,188.00,188.00,,,
Virgin Money,Domestic,35,Days,35,Days,60,64,,,,,,,,,,,,,,,,96.00,192.00,192.00,,,
Virgin Money,Domestic,36,Days,36,Days,60,64,,,,,,,,,,,,,,,,99.00,198.00,198.00,,,
Virgin Money,Domestic,37,Days,37,Days,60,64,,,,,,,,,,,,,,,,100.00,200.00,200.00,,,
Virgin Money,Domestic,38,Days,38,Days,60,64,,,,,,,,,,,,,,,,102.00,204.00,204.00,,,
Virgin Money,Domestic,39,Days,39,Days,60,64,,,,,,,,,,,,,,,,103.00,206.00,206.00,,,
Virgin Money,Domestic,40,Days,40,Days,60,64,,,,,,,,,,,,,,,,106.00,212.00,212.00,,,
Virgin Money,Domestic,41,Days,41,Days,60,64,,,,,,,,,,,,,,,,110.00,220.00,220.00,,,
Virgin Money,Domestic,42,Days,42,Days,60,64,,,,,,,,,,,,,,,,114.00,228.00,228.00,,,
Virgin Money,Domestic,43,Days,43,Days,60,64,,,,,,,,,,,,,,,,118.00,236.00,236.00,,,
Virgin Money,Domestic,44,Days,44,Days,60,64,,,,,,,,,,,,,,,,120.00,240.00,240.00,,,
