POLICY,,DURATION (DAYS),,,,AGE GROUP,,PRICING (2 DECIMAL PLACES MAXIMUM),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
INSURER NAME,POLICY NAME,MINIMUM VALUE,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,REGION 1,,,REGION 2,,,REGION 3,,,REGION 4,,,REGION 5,
,,,,,,,,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY
Fast Cover,Comprehensive Cruise,185,Days,215,Days,16,59,700,1330,1400,591.8,1124.4,1183.6,525.9,999.2,1051.8,460.2,874.4,920.4,460.2,874.4,920.4
Fast Cover,Comprehensive Cruise,216,Days,245,Days,16,59,771,1464.9,1542,651.7,1238.2,1303.4,579.3,1100.7,1158.6,506.9,963.1,1013.8,506.9,963.1,1013.8
Fast Cover,Comprehensive Cruise,246,Days,276,Days,16,59,835.3,1587.1,1670.6,706,1341.4,1412,627.7,1192.6,1255.4,549.2,1043.5,1098.4,549.2,1043.5,1098.4
Fast Cover,Comprehensive Cruise,277,Days,306,Days,16,59,882.1,1676,1764.2,745.6,1416.6,1491.2,662.8,1259.3,1325.6,579.9,1101.8,1159.8,579.9,1101.8,1159.8
Fast Cover,Comprehensive Cruise,307,Days,337,Days,16,59,928.9,1764.9,1857.8,785.1,1491.7,1570.2,697.9,1326,1395.8,610.7,1160.3,1221.4,610.7,1160.3,1221.4
Fast Cover,Comprehensive Cruise,338,Days,366,Days,16,59,1002.4,1904.6,2004.8,847.3,1609.9,1694.6,753.1,1430.9,1506.2,659.1,1252.3,1318.2,659.1,1252.3,1318.2
Fast Cover,Comprehensive Cruise,1,Days,5,Days,60,69,92.3,175.4,184.6,78,148.2,156,69.2,131.5,138.4,60.6,115.1,121.2,60.6,115.1,121.2
Fast Cover,Comprehensive Cruise,6,Days,8,Days,60,69,98.2,186.6,196.4,83.1,157.9,166.2,73.8,140.2,147.6,64.6,122.7,129.2,64.6,122.7,129.2
Fast Cover,Comprehensive Cruise,9,Days,12,Days,60,69,120.3,228.6,240.6,101.6,193,203.2,90.4,171.8,180.8,79.1,150.3,158.2,79.1,150.3,158.2
Fast Cover,Comprehensive Cruise,13,Days,15,Days,60,69,127.3,241.9,254.6,107.6,204.4,215.2,95.7,181.8,191.4,83.7,159,167.4,83.7,159,167.4
Fast Cover,Comprehensive Cruise,16,Days,18,Days,60,69,140.3,266.6,280.6,118.6,225.3,237.2,105.4,200.3,210.8,92.3,175.4,184.6,92.3,175.4,184.6
Fast Cover,Comprehensive Cruise,19,Days,21,Days,60,69,178.4,339,356.8,150.8,286.5,301.6,134,254.6,268,117.3,222.9,234.6,117.3,222.9,234.6
Fast Cover,Comprehensive Cruise,22,Days,24,Days,60,69,188.6,358.3,377.2,159.4,302.9,318.8,141.6,269,283.2,124,235.6,248,124,235.6,248
Fast Cover,Comprehensive Cruise,25,Days,28,Days,60,69,224.5,426.6,449,189.8,360.6,379.6,168.7,320.5,337.4,147.6,280.4,295.2,147.6,280.4,295.2
Fast Cover,Comprehensive Cruise,29,Days,32,Days,60,69,248.8,472.7,497.6,210.2,399.4,420.4,186.9,355.1,373.8,163.6,310.8,327.2,163.6,310.8,327.2
Fast Cover,Comprehensive Cruise,33,Days,35,Days,60,69,269.6,512.2,539.2,227.9,433,455.8,202.6,384.9,405.2,177.3,336.9,354.6,177.3,336.9,354.6
Fast Cover,Comprehensive Cruise,36,Days,40,Days,60,69,281.6,535,563.2,238,452.2,476,211.5,401.9,423,185.1,351.7,370.2,185.1,351.7,370.2
Fast Cover,Comprehensive Cruise,41,Days,45,Days,60,69,322.8,613.3,645.6,272.8,518.3,545.6,242.5,460.8,485,212.2,403.2,424.4,212.2,403.2,424.4
Fast Cover,Comprehensive Cruise,46,Days,54,Days,60,69,342.5,650.8,685,289.5,550.1,579,257.3,488.9,514.6,225.2,427.9,450.4,225.2,427.9,450.4
Fast Cover,Comprehensive Cruise,55,Days,62,Days,60,69,378,718.2,756,319.4,606.9,638.8,283.9,539.4,567.8,248.5,472.2,497,248.5,472.2,497
Fast Cover,Comprehensive Cruise,63,Days,92,Days,60,69,502.3,954.4,1004.6,424.5,806.6,849,377.3,716.9,754.6,330.2,627.4,660.4,330.2,627.4,660.4
Fast Cover,Comprehensive Cruise,93,Days,123,Days,60,69,578.5,1099.2,1157,488.9,928.9,977.8,434.6,825.7,869.2,380.3,722.6,760.6,380.3,722.6,760.6
Fast Cover,Comprehensive Cruise,124,Days,153,Days,60,69,663.6,1260.8,1327.2,560.9,1065.7,1121.8,498.6,947.3,997.2,436.3,829,872.6,436.3,829,872.6
Fast Cover,Comprehensive Cruise,154,Days,184,Days,60,69,766.9,1457.1,1533.8,648.2,1231.6,1296.4,576.1,1094.6,1152.2,504.1,957.8,1008.2,504.1,957.8,1008.2
Fast Cover,Comprehensive Cruise,185,Days,215,Days,60,69,840,1596,1680,710,1349,1420,631.2,1199.3,1262.4,552.3,1049.4,1104.6,552.3,1049.4,1104.6
Fast Cover,Comprehensive Cruise,216,Days,245,Days,60,69,925.2,1757.9,1850.4,782,1485.8,1564,695.1,1320.7,1390.2,608.2,1155.6,1216.4,608.2,1155.6,1216.4
Fast Cover,Comprehensive Cruise,246,Days,276,Days,60,69,1002.4,1904.6,2004.8,847.3,1609.9,1694.6,753.1,1430.9,1506.2,659.1,1252.3,1318.2,659.1,1252.3,1318.2
Fast Cover,Comprehensive Cruise,277,Days,306,Days,60,69,1058.6,2011.3,2117.2,894.7,1699.9,1789.4,795.3,1511.1,1590.6,695.9,1322.2,1391.8,695.9,1322.2,1391.8
Fast Cover,Comprehensive Cruise,307,Days,337,Days,60,69,1114.7,2117.9,2229.4,942.2,1790.2,1884.4,837.5,1591.3,1675,732.8,1392.3,1465.6,732.8,1392.3,1465.6
Fast Cover,Comprehensive Cruise,338,Days,366,Days,60,69,1202.9,2285.5,2405.8,1016.7,1931.7,2033.4,903.7,1717,1807.4,790.8,1502.5,1581.6,790.8,1502.5,1581.6
Fast Cover,Comprehensive Cruise,1,Days,5,Days,70,74,130.9,248.7,261.8,110.9,210.7,221.8,97.9,186,195.8,82.9,157.5,165.8,82.9,157.5,165.8
Fast Cover,Comprehensive Cruise,6,Days,8,Days,70,74,138.9,263.9,277.8,117.9,224,235.8,104.9,199.3,209.8,87.9,167,175.8,87.9,167,175.8
Fast Cover,Comprehensive Cruise,9,Days,12,Days,70,74,169.9,322.8,339.8,143.9,273.4,287.8,127.9,243,255.8,107.9,205,215.8,107.9,205,215.8
Fast Cover,Comprehensive Cruise,13,Days,15,Days,70,74,179.9,341.8,359.8,151.9,288.6,303.8,135.9,258.2,271.8,113.9,216.4,227.8,113.9,216.4,227.8
Fast Cover,Comprehensive Cruise,16,Days,18,Days,70,74,198.9,377.9,397.8,167.9,319,335.8,149.9,284.8,299.8,125.9,239.2,251.8,125.9,239.2,251.8
Fast Cover,Comprehensive Cruise,19,Days,21,Days,70,74,252.9,480.5,505.8,213.9,406.4,427.8,189.9,360.8,379.8,159.9,303.8,319.8,159.9,303.8,319.8
Fast Cover,Comprehensive Cruise,22,Days,24,Days,70,74,266.9,507.1,533.8,225.9,429.2,451.8,200.9,381.7,401.8,168.9,320.9,337.8,168.9,320.9,337.8
Fast Cover,Comprehensive Cruise,25,Days,28,Days,70,74,317.9,604,635.8,258.9,491.9,517.8,238.9,453.9,477.8,200.9,381.7,401.8,200.9,381.7,401.8
Fast Cover,Comprehensive Cruise,29,Days,32,Days,70,74,351.9,668.6,703.8,285.9,543.2,571.8,264.9,503.3,529.8,222.9,423.5,445.8,222.9,423.5,445.8
Fast Cover,Comprehensive Cruise,33,Days,35,Days,70,74,381.9,725.6,763.8,309.9,588.8,619.8,286.9,545.1,573.8,240.9,457.7,481.8,240.9,457.7,481.8
Fast Cover,Comprehensive Cruise,36,Days,40,Days,70,74,398.9,757.9,797.8,323.9,615.4,647.8,299.9,569.8,599.8,251.9,478.6,503.8,251.9,478.6,503.8
Fast Cover,Comprehensive Cruise,41,Days,45,Days,70,74,456.9,868.1,913.8,371.9,706.6,743.8,343.9,653.4,687.8,288.9,548.9,577.8,288.9,548.9,577.8
Fast Cover,Comprehensive Cruise,46,Days,54,Days,70,74,484.9,921.3,969.8,393.9,748.4,787.8,364.9,693.3,729.8,306.9,583.1,613.8,306.9,583.1,613.8
Fast Cover,Comprehensive Cruise,55,Days,62,Days,70,74,534.9,1016.3,1069.8,434.9,826.3,869.8,401.9,763.6,803.8,337.9,642,675.8,337.9,642,675.8
Fast Cover,Comprehensive Cruise,63,Days,92,Days,70,74,710.9,1350.7,1421.8,577.9,1098,1155.8,534.9,1016.3,1069.8,449.9,854.8,899.8,449.9,854.8,899.8
Fast Cover,Comprehensive Cruise,93,Days,123,Days,70,74,818.9,1555.9,1637.8,665.9,1265.2,1331.8,615.9,1170.2,1231.8,517.9,984,1035.8,517.9,984,1035.8
Fast Cover,Comprehensive Cruise,124,Days,153,Days,70,74,939.9,1785.8,1879.8,763.9,1451.4,1527.8,705.9,1341.2,1411.8,593.9,1128.4,1187.8,593.9,1128.4,1187.8
Fast Cover,Comprehensive Cruise,154,Days,184,Days,70,74,1085.9,2063.2,2171.8,882.9,1677.5,1765.8,815.9,1550.2,1631.8,686.9,1305.1,1373.8,686.9,1305.1,1373.8
Fast Cover,Comprehensive Cruise,185,Days,215,Days,70,74,1189.9,2260.8,2379.8,966.9,1837.1,1933.8,893.9,1698.4,1787.8,751.9,1428.6,1503.8,751.9,1428.6,1503.8
Fast Cover,Comprehensive Cruise,216,Days,245,Days,70,74,1310.9,2490.7,2621.8,1064.9,2023.3,2129.8,984.9,1871.3,1969.8,827.9,1573,1655.8,827.9,1573,1655.8
Fast Cover,Comprehensive Cruise,246,Days,276,Days,70,74,1419.9,2697.8,2839.8,1153.9,2192.4,2307.8,1066.9,2027.1,2133.8,896.9,1704.1,1793.8,896.9,1704.1,1793.8
Fast Cover,Comprehensive Cruise,277,Days,306,Days,70,74,1498.9,2847.9,2997.8,1217.9,2314,2435.8,1126.9,2141.1,2253.8,947.9,1801,1895.8,947.9,1801,1895.8
Fast Cover,Comprehensive Cruise,307,Days,337,Days,70,74,1578.9,2999.9,3157.8,1282.9,2437.5,2565.8,1185.9,2253.2,2371.8,997.9,1896,1995.8,997.9,1896,1995.8
Fast Cover,Comprehensive Cruise,338,Days,366,Days,70,74,1703.9,3237.4,3407.8,1383.9,2629.4,2767.8,1279.9,2431.8,2559.8,1076.9,2046.1,2153.8,1076.9,2046.1,2153.8
Fast Cover,Comprehensive Cruise,1,Days,5,Days,75,79,180.9,343.7,361.8,152.9,290.5,305.8,135.9,258.2,271.8,106.1,201.6,212.2,106.1,201.6,212.2
Fast Cover,Comprehensive Cruise,6,Days,8,Days,75,79,191.9,364.6,383.8,162.9,309.5,325.8,144.9,275.3,289.8,113.1,214.9,226.2,113.1,214.9,226.2
Fast Cover,Comprehensive Cruise,9,Days,12,Days,75,79,234.9,446.3,469.8,198.9,377.9,397.8,176.9,336.1,353.8,138.4,263,276.8,138.4,263,276.8
Fast Cover,Comprehensive Cruise,13,Days,15,Days,75,79,248.9,472.9,497.8,210.9,400.7,421.8,186.9,355.1,373.8,146.5,278.4,293,146.5,278.4,293
Fast Cover,Comprehensive Cruise,16,Days,18,Days,75,79,274.9,522.3,549.8,231.9,440.6,463.8,206.9,393.1,413.8,161.4,306.7,322.8,161.4,306.7,322.8
Fast Cover,Comprehensive Cruise,19,Days,21,Days,75,79,348.9,662.9,697.8,294.9,560.3,589.8,261.9,497.6,523.8,205.3,390.1,410.6,205.3,390.1,410.6
Fast Cover,Comprehensive Cruise,22,Days,24,Days,75,79,368.9,700.9,737.8,311.9,592.6,623.8,276.9,526.1,553.8,216.9,412.1,433.8,216.9,412.1,433.8
Fast Cover,Comprehensive Cruise,25,Days,28,Days,75,79,439.9,835.8,879.8,371.9,706.6,743.8,329.9,626.8,659.8,258.3,490.8,516.6,258.3,490.8,516.6
Fast Cover,Comprehensive Cruise,29,Days,32,Days,75,79,486.9,925.1,973.8,411.9,782.6,823.8,365.9,695.2,731.8,286.2,543.8,572.4,286.2,543.8,572.4
Fast Cover,Comprehensive Cruise,33,Days,35,Days,75,79,527.9,1003,1055.8,445.9,847.2,891.8,396.9,754.1,793.8,310.2,589.4,620.4,310.2,589.4,620.4
Fast Cover,Comprehensive Cruise,36,Days,40,Days,75,79,550.9,1046.7,1101.8,465.9,885.2,931.8,413.9,786.4,827.8,323.9,615.4,647.8,323.9,615.4,647.8
Fast Cover,Comprehensive Cruise,41,Days,45,Days,75,79,631.9,1200.6,1263.8,533.9,1014.4,1067.8,474.9,902.3,949.8,371.4,705.7,742.8,371.4,705.7,742.8
Fast Cover,Comprehensive Cruise,46,Days,54,Days,75,79,669.9,1272.8,1339.8,565.9,1075.2,1131.8,503.9,957.4,1007.8,394,748.6,788,394,748.6,788
Fast Cover,Comprehensive Cruise,55,Days,62,Days,75,79,739.9,1405.8,1479.8,624.9,1187.3,1249.8,555.9,1056.2,1111.8,434.8,826.1,869.6,434.8,826.1,869.6
Fast Cover,Comprehensive Cruise,63,Days,92,Days,75,79,982.9,1867.5,1965.8,830.9,1578.7,1661.8,737.9,1402,1475.8,577.8,1097.8,1155.6,577.8,1097.8,1155.6
Fast Cover,Comprehensive Cruise,93,Days,123,Days,75,79,1131.9,2150.6,2263.8,956.9,1818.1,1913.8,850.9,1616.7,1701.8,665.4,1264.3,1330.8,665.4,1264.3,1330.8
Fast Cover,Comprehensive Cruise,124,Days,153,Days,75,79,1298.9,2467.9,2597.8,1097.9,2086,2195.8,975.9,1854.2,1951.8,763.4,1450.5,1526.8,763.4,1450.5,1526.8
Fast Cover,Comprehensive Cruise,154,Days,184,Days,75,79,1500.9,2851.7,3001.8,1268.9,2410.9,2537.8,1127.9,2143,2255.8,882.2,1676.2,1764.4,882.2,1676.2,1764.4
Fast Cover,Comprehensive Cruise,185,Days,215,Days,75,79,1643.9,3123.4,3287.8,1389.9,2640.8,2779.8,1234.9,2346.3,2469.8,966.4,1836.2,1932.8,966.4,1836.2,1932.8
Fast Cover,Comprehensive Cruise,216,Days,245,Days,75,79,1810.9,3440.7,3621.8,1529.9,2906.8,3059.8,1359.9,2583.8,2719.8,1064.4,2022.4,2128.8,1064.4,2022.4,2128.8
Fast Cover,Comprehensive Cruise,246,Days,276,Days,75,79,1961.9,3727.6,3923.8,1657.9,3150,3315.8,1473.9,2800.4,2947.8,1153.2,2191.1,2306.4,1153.2,2191.1,2306.4
Fast Cover,Comprehensive Cruise,277,Days,306,Days,75,79,2071.9,3936.6,4143.8,1750.9,3326.7,3501.8,1556.9,2958.1,3113.8,1217.8,2313.8,2435.6,1217.8,2313.8,2435.6
Fast Cover,Comprehensive Cruise,307,Days,337,Days,75,79,2180.9,4143.7,4361.8,1843.9,3503.4,3687.8,1638.9,3113.9,3277.8,1282.4,2436.6,2564.8,1282.4,2436.6,2564.8
Fast Cover,Comprehensive Cruise,338,Days,366,Days,75,79,2353.9,4472.4,4707.8,1989.9,3780.8,3979.8,1768.9,3360.9,3537.8,1383.9,2629.4,2767.8,1383.9,2629.4,2767.8
Fast Cover,Comprehensive Cruise,1,Days,5,Days,80,99,275.9,524.2,551.8,232.9,442.5,465.8,206.9,393.1,413.8,180.9,343.7,361.8,180.9,343.7,361.8
Fast Cover,Comprehensive Cruise,6,Days,8,Days,80,99,292.9,556.5,585.8,247.9,471,495.8,220.9,419.7,441.8,192.9,366.5,385.8,192.9,366.5,385.8
Fast Cover,Comprehensive Cruise,9,Days,12,Days,80,99,358.9,681.9,717.8,303.9,577.4,607.8,269.9,512.8,539.8,235.9,448.2,471.8,235.9,448.2,471.8
Fast Cover,Comprehensive Cruise,13,Days,15,Days,80,99,379.9,721.8,759.8,320.9,609.7,641.8,285.9,543.2,571.8,249.9,474.8,499.8,249.9,474.8,499.8
Fast Cover,Comprehensive Cruise,16,Days,18,Days,80,99,418.9,795.9,837.8,353.9,672.4,707.8,314.9,598.3,629.8,275.9,524.2,551.8,275.9,524.2,551.8
Fast Cover,Comprehensive Cruise,19,Days,21,Days,80,99,532.9,1012.5,1065.8,450.9,856.7,901.8,399.9,759.8,799.8,349.9,664.8,699.8,349.9,664.8,699.8
Fast Cover,Comprehensive Cruise,22,Days,24,Days,80,99,562.9,1069.5,1125.8,475.9,904.2,951.8,422.9,803.5,845.8,369.9,702.8,739.8,369.9,702.8,739.8
Fast Cover,Comprehensive Cruise,25,Days,28,Days,80,99,670.9,1274.7,1341.8,566.9,1077.1,1133.8,503.9,957.4,1007.8,440.9,837.7,881.8,440.9,837.7,881.8
Fast Cover,Comprehensive Cruise,29,Days,32,Days,80,99,742.9,1411.5,1485.8,627.9,1193,1255.8,557.9,1060,1115.8,488.9,928.9,977.8,488.9,928.9,977.8
Fast Cover,Comprehensive Cruise,33,Days,35,Days,80,99,804.9,1529.3,1609.8,680.9,1293.7,1361.8,604.9,1149.3,1209.8,529.9,1006.8,1059.8,529.9,1006.8,1059.8
Fast Cover,Comprehensive Cruise,36,Days,40,Days,80,99,840.9,1597.7,1681.8,710.9,1350.7,1421.8,631.9,1200.6,1263.8,552.9,1050.5,1105.8,552.9,1050.5,1105.8
Fast Cover,Comprehensive Cruise,41,Days,45,Days,80,99,963.9,1831.4,1927.8,814.9,1548.3,1629.8,723.9,1375.4,1447.8,633.9,1204.4,1267.8,633.9,1204.4,1267.8
Fast Cover,Comprehensive Cruise,46,Days,54,Days,80,99,1022.9,1943.5,2045.8,864.9,1643.3,1729.8,768.9,1460.9,1537.8,672.9,1278.5,1345.8,672.9,1278.5,1345.8
Fast Cover,Comprehensive Cruise,55,Days,62,Days,80,99,1128.9,2144.9,2257.8,953.9,1812.4,1907.8,847.9,1611,1695.8,741.9,1409.6,1483.8,741.9,1409.6,1483.8
Fast Cover,Comprehensive Cruise,63,Days,92,Days,80,99,1499.9,2849.8,2999.8,1267.9,2409,2535.8,1126.9,2141.1,2253.8,985.9,1873.2,1971.8,985.9,1873.2,1971.8
Fast Cover,Comprehensive Cruise,93,Days,123,Days,80,99,1727.9,3283,3455.8,1459.9,2773.8,2919.8,1297.9,2466,2595.8,1135.9,2158.2,2271.8,1135.9,2158.2,2271.8
Fast Cover,Comprehensive Cruise,124,Days,153,Days,80,99,1981.9,3765.6,3963.8,1674.9,3182.3,3349.8,1488.9,2828.9,2977.8,1302.9,2475.5,2605.8,1302.9,2475.5,2605.8
Fast Cover,Comprehensive Cruise,154,Days,184,Days,80,99,2289.9,4350.8,4579.8,1935.9,3678.2,3871.8,1720.9,3269.7,3441.8,1505.9,2861.2,3011.8,1505.9,2861.2,3011.8
Fast Cover,Comprehensive Cruise,185,Days,215,Days,80,99,2508.9,4766.9,5017.8,2119.9,4027.8,4239.8,1884.9,3581.3,3769.8,1648.9,3132.9,3297.8,1648.9,3132.9,3297.8
Fast Cover,Comprehensive Cruise,216,Days,245,Days,80,99,2762.9,5249.5,5525.8,2335.9,4438.2,4671.8,2075.9,3944.2,4151.8,1816.9,3452.1,3633.8,1816.9,3452.1,3633.8
Fast Cover,Comprehensive Cruise,246,Days,276,Days,80,99,2993.9,5688.4,5987.8,2529.9,4806.8,5059.8,2248.9,4272.9,4497.8,1967.9,3739,3935.8,1967.9,3739,3935.8
Fast Cover,Comprehensive Cruise,277,Days,306,Days,80,99,3161.9,6007.6,6323.8,2671.9,5076.6,5343.8,2374.9,4512.3,4749.8,2077.9,3948,4155.8,2077.9,3948,4155.8
Fast Cover,Comprehensive Cruise,307,Days,337,Days,80,99,3328.9,6324.9,6657.8,2813.9,5346.4,5627.8,2500.9,4751.7,5001.8,2188.9,4158.9,4377.8,2188.9,4158.9,4377.8
Fast Cover,Comprehensive Cruise,338,Days,366,Days,80,99,3591.9,6824.6,7183.8,3035.9,5768.2,6071.8,2698.9,5127.9,5397.8,2361.9,4487.6,4723.8,2361.9,4487.6,4723.8
Fast Cover,Standard Cruise,1,Days,5,Days,16,59,60.7,115.3,121.4,51.3,97.5,102.6,45.7,86.8,91.4,39.2,74.5,78.4,39.2,74.5,78.4
Fast Cover,Standard Cruise,6,Days,8,Days,16,59,64.7,122.9,129.4,54.6,103.7,109.2,48.6,92.3,97.2,41.8,79.4,83.6,41.8,79.4,83.6
Fast Cover,Standard Cruise,9,Days,12,Days,16,59,74,140.6,148,67,127.3,134,59.5,113.1,119,48,91.2,96,48,91.2,96
Fast Cover,Standard Cruise,13,Days,15,Days,16,59,80,152,160,70.8,134.5,141.6,62.9,119.5,125.8,51.5,97.9,103,51.5,97.9,103
Fast Cover,Standard Cruise,16,Days,18,Days,16,59,88,167.2,176,78,148.2,156,69.4,131.9,138.8,59.7,113.4,119.4,59.7,113.4,119.4
Fast Cover,Standard Cruise,19,Days,21,Days,16,59,117.5,223.3,235,99.3,188.7,198.6,88.3,167.8,176.6,75.9,144.2,151.8,75.9,144.2,151.8
Fast Cover,Standard Cruise,22,Days,24,Days,16,59,124.1,235.8,248.2,104.9,199.3,209.8,93.3,177.3,186.6,80.3,152.6,160.6,80.3,152.6,160.6
Fast Cover,Standard Cruise,25,Days,28,Days,16,59,133.5,253.7,267,122.9,233.5,245.8,111.1,211.1,222.2,95.5,181.5,191,95.5,181.5,191
Fast Cover,Standard Cruise,29,Days,32,Days,16,59,163.8,311.2,327.6,136,258.4,272,123.1,233.9,246.2,105.9,201.2,211.8,105.9,201.2,211.8
Fast Cover,Standard Cruise,33,Days,35,Days,16,59,163,309.7,326,147.5,280.3,295,133.4,253.5,266.8,114.7,217.9,229.4,114.7,217.9,229.4
Fast Cover,Standard Cruise,36,Days,40,Days,16,59,185.3,352.1,370.6,154.1,292.8,308.2,139.2,264.5,278.4,119.8,227.6,239.6,119.8,227.6,239.6
Fast Cover,Standard Cruise,41,Days,45,Days,16,59,190,361,380,176.5,335.4,353,159.6,303.2,319.2,137.3,260.9,274.6,137.3,260.9,274.6
Fast Cover,Standard Cruise,46,Days,54,Days,16,59,225.4,428.3,450.8,187.3,355.9,374.6,169.3,321.7,338.6,145.7,276.8,291.4,145.7,276.8,291.4
Fast Cover,Standard Cruise,55,Days,62,Days,16,59,248.7,472.5,497.4,206.7,392.7,413.4,186.9,355.1,373.8,160.8,305.5,321.6,160.8,305.5,321.6
Fast Cover,Standard Cruise,63,Days,92,Days,16,59,330.6,628.1,661.2,274.7,521.9,549.4,248.4,472,496.8,213.6,405.8,427.2,213.6,405.8,427.2
Fast Cover,Standard Cruise,93,Days,123,Days,16,59,380.7,723.3,761.4,316.4,601.2,632.8,286.1,543.6,572.2,246.1,467.6,492.2,246.1,467.6,492.2
Fast Cover,Standard Cruise,124,Days,153,Days,16,59,436.8,829.9,873.6,362.9,689.5,725.8,328.2,623.6,656.4,282.3,536.4,564.6,282.3,536.4,564.6
Fast Cover,Standard Cruise,154,Days,184,Days,16,59,504.8,959.1,1009.6,419.4,796.9,838.8,379.3,720.7,758.6,326.3,620,652.6,326.3,620,652.6
Fast Cover,Standard Cruise,185,Days,215,Days,16,59,553,1050.7,1106,459.5,873.1,919,415.4,789.3,830.8,357.4,679.1,714.8,357.4,679.1,714.8
Fast Cover,Standard Cruise,216,Days,245,Days,16,59,609.1,1157.3,1218.2,506.1,961.6,1012.2,457.6,869.4,915.2,393.7,748,787.4,393.7,748,787.4
Fast Cover,Standard Cruise,246,Days,276,Days,16,59,659.8,1253.6,1319.6,548.4,1042,1096.8,495.7,941.8,991.4,426.5,810.4,853,426.5,810.4,853
Fast Cover,Standard Cruise,277,Days,306,Days,16,59,696.8,1323.9,1393.6,579.1,1100.3,1158.2,523.6,994.8,1047.2,450.3,855.6,900.6,450.3,855.6,900.6
Fast Cover,Standard Cruise,307,Days,337,Days,16,59,733.7,1394,1467.4,609.8,1158.6,1219.6,551.3,1047.5,1102.6,474.2,901,948.4,474.2,901,948.4
Fast Cover,Standard Cruise,338,Days,366,Days,16,59,791.9,1504.6,1583.8,658,1250.2,1316,561,1065.9,1122,511.8,972.4,1023.6,511.8,972.4,1023.6
Fast Cover,Standard Cruise,1,Days,5,Days,60,69,72.8,138.3,145.6,61.6,117,123.2,54.7,103.9,109.4,47.1,89.5,94.2,47.1,89.5,94.2
Fast Cover,Standard Cruise,6,Days,8,Days,60,69,77.6,147.4,155.2,65.6,124.6,131.2,58.3,110.8,116.6,50.2,95.4,100.4,50.2,95.4,100.4
Fast Cover,Standard Cruise,9,Days,12,Days,60,69,95,180.5,190,80.3,152.6,160.6,71.4,135.7,142.8,61.4,116.7,122.8,61.4,116.7,122.8
Fast Cover,Standard Cruise,13,Days,15,Days,60,69,100.5,191,201,85,161.5,170,75.6,143.6,151.2,65,123.5,130,65,123.5,130
Fast Cover,Standard Cruise,16,Days,18,Days,60,69,110.9,210.7,221.8,93.7,178,187.4,83.2,158.1,166.4,71.7,136.2,143.4,71.7,136.2,143.4
Fast Cover,Standard Cruise,19,Days,21,Days,60,69,141,267.9,282,119.1,226.3,238.2,105.9,201.2,211.8,91,172.9,182,91,172.9,182
Fast Cover,Standard Cruise,22,Days,24,Days,60,69,148.9,282.9,297.8,125.9,239.2,251.8,112,212.8,224,96.3,183,192.6,96.3,183,192.6
Fast Cover,Standard Cruise,25,Days,28,Days,60,69,163,309.7,326,147.4,280.1,294.8,133.3,253.3,266.6,114.6,217.7,229.2,114.6,217.7,229.2
Fast Cover,Standard Cruise,29,Days,32,Days,60,69,196.5,373.4,393,163.3,310.3,326.6,147.7,280.6,295.4,127,241.3,254,127,241.3,254
Fast Cover,Standard Cruise,33,Days,35,Days,60,69,200,380,400,177,336.3,354,160,304,320,137.7,261.6,275.4,137.7,261.6,275.4
Fast Cover,Standard Cruise,36,Days,40,Days,60,69,222.5,422.8,445,184.9,351.3,369.8,167.1,317.5,334.2,143.7,273,287.4,143.7,273,287.4
Fast Cover,Standard Cruise,41,Days,45,Days,60,69,240,456,480,211.9,402.6,423.8,191.5,363.9,383,164.7,312.9,329.4,164.7,312.9,329.4
Fast Cover,Standard Cruise,46,Days,54,Days,60,69,270.5,514,541,224.8,427.1,449.6,203.3,386.3,406.6,174.8,332.1,349.6,174.8,332.1,349.6
Fast Cover,Standard Cruise,55,Days,62,Days,60,69,280,532,560,248,471.2,496,224.3,426.2,448.6,192.9,366.5,385.8,192.9,366.5,385.8
Fast Cover,Standard Cruise,63,Days,92,Days,60,69,396.8,753.9,793.6,329.7,626.4,659.4,298,566.2,596,256.3,487,512.6,256.3,487,512.6
Fast Cover,Standard Cruise,93,Days,123,Days,60,69,456.9,868.1,913.8,379.7,721.4,759.4,343.2,652.1,686.4,295.3,561.1,590.6,295.3,561.1,590.6
Fast Cover,Standard Cruise,124,Days,153,Days,60,69,524.2,996,1048.4,435.6,827.6,871.2,393.8,748.2,787.6,338.8,643.7,677.6,338.8,643.7,677.6
Fast Cover,Standard Cruise,154,Days,184,Days,60,69,605.8,1151,1211.6,503.4,956.5,1006.8,455.2,864.9,910.4,391.5,743.9,783,391.5,743.9,783
Fast Cover,Standard Cruise,185,Days,215,Days,60,69,663.6,1260.8,1327.2,551.4,1047.7,1102.8,498.6,947.3,997.2,428.9,814.9,857.8,428.9,814.9,857.8
Fast Cover,Standard Cruise,216,Days,245,Days,60,69,730.8,1388.5,1461.6,607.3,1153.9,1214.6,549.2,1043.5,1098.4,472.4,897.6,944.8,472.4,897.6,944.8
Fast Cover,Standard Cruise,246,Days,276,Days,60,69,791.9,1504.6,1583.8,658,1250.2,1316,594.9,1130.3,1189.8,511.8,972.4,1023.6,511.8,972.4,1023.6
